Time	Oxygen	Wind_GEOMAR	Wind_Dir_GEOMAR
1534216107	-0.342236	-0.00568202	0.0912513
1534216638	-0.3329	0.00725657	0.101251
1534217170	-0.299128	-0.0555977	0.109603
1534217701	-0.318819	-0.0435571	0.102481
1534218233	-0.377726	-0.0131073	0.0976737
1534218764	-0.320982	-0.0134783	0.115354
1534219295	-0.280964	-0.0267191	0.135589
1534219827	-0.2721	-0.0790088	0.15487
1534220358	-0.343155	-0.0998883	0.188605
1534220889	-0.349102	-0.0748436	0.213381
1534221421	-0.302088	-0.0328413	0.171877
1534221952	-0.201753	0.00905729	0.148283
1534222483	-0.158079	0.00940383	0.143145
1534223015	-0.194077	-0.000179765	0.149817
1534223546	-0.202302	0.000175159	0.16841
1534224077	-0.162676	-0.0463114	0.145791
1534224609	-0.137282	-0.0359589	0.126712
1534225140	-0.116037	-0.0776824	0.142818
1534225671	-0.0834434	-0.0504117	0.150643
1534226203	-0.118069	-0.056934	0.118867
1534226734	-0.121885	-0.0851733	0.110742
1534227265	-0.177581	-0.0520412	0.101856
1534227797	-0.230758	-0.017995	0.10667
1534228328	-0.21427	0.00985352	0.100274
1534228859	-0.199493	0.0140393	0.0850092
1534229391	-0.203648	-0.0220936	0.106944
1534229922	-0.205181	-0.0478313	0.133389
1534230454	-0.244012	-0.0558518	0.128238
1534230985	-0.266529	-0.0495047	0.125192
1534231516	-0.304742	-0.0145957	0.15672
1534232048	-0.198573	-0.0258859	0.147182
1534232579	-0.0910361	-0.0422842	0.141231
1534233110	-0.0431845	-0.0531945	0.148581
1534233642	-0.041431	-0.0498178	0.190619
1534234173	-0.00888456	-0.0295984	0.194696
1534234704	0.0229097	0.00682658	0.206351
1534235236	0.000922291	-0.000558206	0.200258
1534235767	-0.0354694	0.0303062	0.191236
1534236298	-0.0629557	0.0280073	0.203911
1534236830	-0.019996	0.0481045	0.214997
1534237361	0.037898	0.0146232	0.251025
1534237892	-0.0515637	-0.00978805	0.228705
1534238424	0.0141546	0.00360206	0.243218
1534238955	0.00423426	0.0181442	0.281795
1534239486	-0.0324519	0.0499471	0.286791
1534240018	0.0485864	0.0779728	0.295069
1534240549	0.0320174	-0.0790788	0.257555
1534241081	-0.0109901	-0.0214416	0.288896
1534241612	-0.0289352	-0.0683655	0.367322
1534242143	-0.0244546	-0.088589	0.325259
1534242675	-0.0256671	-0.0634624	0.204158
1534243206	-0.0580116	-0.00968354	0.250452
1534243737	-0.0241195	-0.0030391	0.266728
1534244269	0.00500439	0.0706679	0.265545
1534244800	-0.0231857	-0.0144034	0.260067
1534245331	-0.0443394	0.0436608	0.287772
1534245863	-0.0408744	-0.0262222	0.259619
1534246394	-0.0706098	-0.0447349	0.267558
1534246925	-0.0959802	-0.0547884	0.226315
1534247457	-0.0848357	-0.0788993	0.198779
1534247988	-0.129289	-0.0841269	0.192328
1534248519	-0.220925	-0.0390392	0.203276
1534249051	-0.262028	0.0520488	0.271964
1534249582	-0.13584	0.0495993	0.311675
1534250113	-0.174899	-0.012621	0.34074
1534250645	-0.259911	0.0326191	0.379475
1534251176	-0.264625	0.115017	0.388804
1534251708	-0.214691	0.076324	0.384835
1534252239	-0.236715	0.0806892	0.397317
1534252770	-0.0952661	0.130382	0.447444
1534253302	-0.116446	0.104853	0.497841
1534253833	-0.157229	0.151938	0.454931
1534254364	-0.1002	0.168544	0.521762
1534254896	-0.121994	0.134442	0.573188
1534255427	-0.0779794	0.0801138	0.535057
1534255958	-0.0901787	0.095947	0.572346
1534256490	-0.0965555	0.0692921	0.586827
1534257021	-0.100093	0.126383	0.536931
1534257552	-0.0800618	0.125843	0.531065
1534258084	-0.0590353	0.130526	0.542781
1534258615	-0.079896	0.131014	0.518071
1534259146	-0.140565	0.11051	0.475383
1534259678	-0.103893	0.168737	0.452457
1534260209	-0.0777351	0.217016	0.481495
1534260740	-0.0600217	0.0619778	0.492105
1534261272	-0.0439611	0.000180144	0.480078
1534261803	-0.0627617	0.0384284	0.47908
1534262334	-0.0461963	-0.00118302	0.476432
1534262866	-0.0648583	0.0153107	0.475796
1534263397	-0.0179873	0.0669377	0.509087
1534263929	-0.0372436	0.112995	0.514498
1534264460	-0.0263691	0.16175	0.510638
1534264991	-0.034915	0.218686	0.545809
1534265523	-0.0317837	0.0895992	0.555271
1534266054	-0.0700313	0.0821712	0.576704
1534266585	-0.135802	0.167402	0.540162
1534267117	-0.187582	0.188326	0.552179
1534267648	-0.159944	0.105231	0.571368
1534268179	-0.152871	0.0431885	0.591724
1534268711	-0.137858	0.0807949	0.547669
1534269242	-0.122303	0.0865692	0.530359
1534269773	-0.147052	0.071169	0.538138
1534270305	-0.156578	0.0519446	0.541855
1534270836	-0.125503	0.0494982	0.539347
1534271367	-0.0400563	0.01303	0.524559
1534271899	-0.0428154	-0.00807389	0.517681
1534272430	-0.0284618	-0.0343443	0.570294
1534272961	-0.0243364	-0.0820647	0.477214
1534273493	-0.0318203	-0.0591382	0.464077
1534274024	-0.00540718	-0.0464362	0.483696
1534274556	-0.00159107	-0.0569266	0.471006
1534275087	-0.00607704	-0.0583997	0.450391
1534275618	-0.00223161	-0.0478964	0.433904
1534276150	0.00248924	-0.0874647	0.408032
1534276681	0.0039336	-0.104523	0.397136
1534277212	0.00686706	-0.0743363	0.416706
1534277744	0.0100901	-0.099707	0.418745
1534278275	0.0209543	-0.0727163	0.408879
1534278806	0.0126172	-0.031636	0.42829
1534279338	0.0235473	-0.0660515	0.423755
1534279869	0.0220349	-0.116817	0.422471
1534280400	0.0419437	-0.0716232	0.427485
1534280932	0.0360522	-0.0641313	0.430118
1534281463	0.0484384	-0.108566	0.420837
1534281994	0.0623245	-0.0518457	0.450117
1534282526	0.074444	0.0619005	0.534722
1534283057	0.102046	0.0636166	0.580475
1534283588	0.123511	0.00100259	0.549213
1534284120	0.0919234	-0.0444196	0.518895
1534284651	0.102678	-0.020969	0.469595
1534285183	0.107667	-0.0240222	0.447777
1534285714	0.069778	-0.0136228	0.455845
1534286245	0.0349337	-0.0218784	0.462166
1534286777	-0.0181761	-0.0191724	0.457283
1534287308	-0.0371886	-0.0150556	0.442507
1534287839	-0.0262865	0.0135522	0.459253
1534288371	0.0711939	0.0334398	0.467852
1534288902	0.095127	0.000799091	0.488582
1534289433	0.0845614	0.0134938	0.46874
1534289965	0.120088	0.016627	0.468982
1534290496	0.114714	0.0354236	0.473963
1534291027	0.168327	-0.00883071	0.483434
1534291559	0.173283	-0.0255433	0.475527
1534292090	0.177555	-0.0513094	0.505494
1534292621	0.173333	-0.0464939	0.503337
1534293153	0.184964	-0.0392138	0.487937
1534293684	0.160173	-0.0631643	0.479971
1534294215	0.139016	-0.0742364	0.462691
1534294747	0.173204	-0.0747292	0.413574
1534295278	0.189993	-0.0995842	0.437549
1534295810	0.143532	-0.112085	0.465047
1534296341	0.14114	-0.0667859	0.477978
1534296872	0.16404	-0.0396833	0.519677
1534297404	0.172684	-0.0901958	0.507041
1534297935	0.141103	-0.120671	0.477274
1534298466	0.114717	-0.1035	0.413319
1534298998	0.106102	-0.128259	0.350137
1534299529	0.0894736	-0.136688	0.363783
1534300060	0.06694	-0.127419	0.390274
1534300592	0.0706334	-0.0978957	0.390212
1534301123	0.0329968	-0.0990309	0.392501
1534301654	-0.0218736	-0.117252	0.383951
1534302186	0.00315154	-0.168126	0.317305
1534302717	0.0304185	-0.199266	0.331014
1534303248	0.0335899	-0.205386	0.339973
1534303780	-0.00599674	-0.1911	0.363068
1534304311	-0.0965993	-0.160943	0.330499
1534304842	-0.237588	-0.150314	0.293189
1534305374	-0.237737	-0.171958	0.244236
1534305905	-0.259916	-0.188351	0.204959
1534306436	-0.211269	-0.177005	0.199651
1534306968	-0.129592	-0.164566	0.197765
1534307499	-0.0265965	-0.179435	0.172608
1534308031	0.0188689	-0.146276	0.175527
1534308562	0.0527304	-0.153229	0.152078
1534309093	0.104689	-0.136538	0.140337
1534309625	0.12901	-0.123463	0.0806803
1534310156	0.165359	-0.135678	0.0372698
1534310687	0.18462	-0.135865	0.0404426
1534311219	0.122837	-0.14399	0.0591543
1534311750	0.117295	-0.135362	0.0501221
1534312281	0.174047	-0.0982572	0.0487156
1534312813	0.199486	-0.0688377	0.0652616
1534313344	0.0885735	-0.0848465	0.13477
1534313875	0.0282287	-0.0622052	0.181658
1534314407	-0.0248728	-0.0861108	0.170546
1534314938	0.0472189	-0.109074	0.158953
1534315469	0.188888	-0.0949445	0.148633
1534316001	0.170689	-0.119842	0.184611
1534316532	0.170608	-0.130242	0.188016
1534317063	0.181711	-0.101428	0.230164
1534317595	0.108152	-0.0726573	0.235984
1534318126	0.069369	-0.11019	0.286679
1534318658	0.0278065	-0.104572	0.327364
1534319189	0.0526075	-0.0846511	0.329591
1534319720	0.124113	-0.0675215	0.281829
1534320252	0.0859908	-0.0455308	0.3752
1534320783	0.0848834	-0.05783	0.367481
1534321314	0.0143824	-0.0946729	0.331515
1534321846	-0.0265801	0.000309751	0.290467
1534322377	-0.0229416	-0.0468005	0.262413
1534322908	-0.019303	-0.0658243	0.20111
1534323440	-0.0156645	-0.0424311	0.275545
1534323971	-0.0120259	-0.0339189	0.216299
1534324502	-0.00838738	-0.00392066	0.217389
1534325034	-0.00474883	0.0155138	0.13439
1534325565	-0.00111029	-0.00114531	0.227445
1534326096	0.00252826	0.020236	0.302926
1534326628	0.00616681	0.0424683	0.29068
1534327159	0.00980535	0.0567646	0.288576
1534327690	0.0134439	0.0313886	0.26865
1534328222	0.0170824	0.0428358	0.223152
1534328753	0.020721	0.026196	0.271875
1534329285	0.0243595	0.0196885	0.276358
1534329816	0.0279981	0.0111168	0.235556
1534330347	0.0316366	0.0396848	0.2649
1534330879	0.0352752	0.00495314	0.319237
1534331410	0.0389137	-0.0357469	0.282535
1534331941	0.0425523	0.0437929	0.280728
1534332473	0.0461908	0.0561693	0.173441
1534333004	0.0498294	0.0414045	0.157818
1534333535	0.0534679	0.0467309	0.206348
1534334067	0.0571065	0.0429729	0.162219
1534334598	0.060745	0.0437933	0.242837
1534335129	0.0643836	-0.0197471	0.211923
1534335661	0.0680221	0.00295227	0.178039
1534336192	0.0716606	0.120324	0.192154
1534336723	0.0752992	0.139952	0.217787
1534337255	0.0789377	0.0988356	0.302495
1534337786	0.0825763	0.0842813	0.312747
1534338317	0.0862148	-0.0476818	0.310961
1534338849	0.0898534	-0.0126392	0.339278
1534339380	0.0934919	0.0374781	0.359424
1534339911	0.098167	-0.00127791	0.320951
1534340443	0.0846965	0.0275337	0.38193
1534340974	0.0837768	0.101282	0.388535
1534341506	0.0816868	0.0849671	0.317091
1534342037	0.0799978	0.0412857	0.28074
1534342568	0.0825838	0.100303	0.320987
1534343100	0.0888079	0.140097	0.291946
1534343631	0.0764317	0.143011	0.280821
1534344162	0.0566679	0.173598	0.323089
1534344694	0.0836935	0.154498	0.348858
1534345225	0.041789	0.14285	0.386051
1534345756	0.0542872	0.108259	0.373383
1534346288	0.0639236	0.0629565	0.293857
1534346819	0.0506636	0.0389098	0.290885
1534347350	0.0584524	0.0538	0.302512
1534347882	0.0528391	0.0641408	0.332018
1534348413	0.0565251	0.0130932	0.314438
1534348944	0.0633292	-0.0145869	0.282729
1534349476	0.0702423	0.0571888	0.318668
1534350007	0.0573346	0.166152	0.282582
1534350538	0.0616038	0.102568	0.29712
1534351070	0.0638639	0.0184101	0.336672
1534351601	0.0742383	0.042473	0.382426
1534352133	0.0765328	0.0461058	0.3281
1534352664	0.0871351	0.0916739	0.289006
1534353195	0.0891905	0.047151	0.29077
1534353727	0.103479	0.0427406	0.319791
1534354258	0.149278	0.114271	0.33257
1534354789	0.154716	0.0836717	0.331799
1534355321	0.14774	0.0974974	0.340037
1534355852	0.122761	0.00501689	0.391827
1534356383	0.120114	-0.0504009	0.369261
1534356915	0.096091	-0.0913906	0.379218
1534357446	0.0748834	-0.0240417	0.348786
1534357977	0.0661957	-0.0678526	0.306183
1534358509	0.099092	-0.132198	0.247854
1534359040	0.103842	-0.115405	0.228891
1534359571	0.0932249	-0.119454	0.186156
1534360103	0.0916746	-0.148069	0.199965
1534360634	0.084632	-0.157909	0.22877
1534361165	0.0720438	-0.171686	0.2434
1534361697	0.0683296	-0.177291	0.350879
1534362228	0.0485691	-0.139028	0.402373
1534362760	0.0425629	-0.126354	0.39074
1534363291	0.0496288	-0.124829	0.388531
1534363822	0.0496745	-0.148618	0.400985
1534364354	0.0278671	-0.228243	0.374492
1534364885	0.0131869	-0.237557	0.276969
1534365416	0.0156902	-0.216081	0.161327
1534365948	0.0213781	-0.193334	0.106358
1534366479	0.0229302	-0.176222	0.0949681
1534367010	0.024558	-0.175247	-0.0374533
1534367542	0.0243568	-0.178334	-0.110769
1534368073	0.0247568	-0.163276	-0.123868
1534368604	0.0248621	-0.154901	-0.127601
1534369136	0.0210627	-0.143111	-0.0702998
1534369667	0.0253216	-0.129141	-0.0398557
1534370198	0.0172486	-0.137365	-0.021883
1534370730	0.00639918	-0.161648	-0.0308912
1534371261	-0.00565319	-0.184614	-0.0382394
1534371792	-0.010365	-0.169566	-0.0638802
1534372324	-0.0151637	-0.130035	-0.079085
1534372855	-0.0180724	-0.0661386	-0.0468483
1534373386	-0.0243312	-0.0487124	-0.0442379
1534373918	-0.030371	-0.0331257	-0.0486018
1534374449	-0.0248808	-0.0447475	-0.0554897
1534374981	-0.0164026	-0.0313523	-0.0855638
1534375512	0.0148502	-0.100058	-0.0889268
1534376043	0.0237039	-0.139853	-0.120532
1534376575	0.0327258	-0.155433	-0.0825083
1534377106	0.0356428	-0.149689	0.0173932
1534377637	0.0294112	-0.115581	0.0325811
1534378169	0.0302977	-0.0936377	0.0464911
1534378700	0.0327976	-0.0878462	0.0529332
1534379231	0.0292091	-0.0666058	0.046544
1534379763	0.0326635	-0.0861464	0.0435356
1534380294	0.0323407	-0.0906578	0.0370529
1534380825	0.0346481	-0.134534	0.0729185
1534381357	0.0311927	-0.164293	0.111135
1534381888	0.0284206	-0.133222	0.129439
1534382419	0.0320644	-0.12034	0.0351337
1534382951	0.0455601	-0.0963804	-0.0121728
1534383482	0.040134	-0.0913464	0.0442104
1534384013	0.0399806	-0.0822124	0.0476405
1534384545	0.0404917	-0.0966842	0.0425639
1534385076	0.037774	-0.101684	0.0448561
1534385608	0.0308864	-0.127269	0.0494943
1534386139	0.0225548	-0.121721	0.0573346
1534386670	0.0164751	-0.126209	0.0460284
1534387202	0.0124671	-0.124759	0.0521281
1534387733	0.0239561	-0.10862	0.0546263
1534388264	0.0151804	-0.111616	0.0466878
1534388796	0.00615247	-0.111957	0.0203018
1534389327	0.0160991	-0.123614	0.000334633
1534389858	0.0131961	-0.114355	0.0329272
1534390390	0.00837002	-0.0834494	0.0370529
1534390921	0.0113753	-0.0832184	0.0338679
1534391452	0.0114432	-0.0555974	0.0425184
1534391984	0.00903346	-0.0284256	0.0510687
1534392515	0.0146169	-0.0428889	0.0344955
1534393046	0.017388	-0.0506354	0.0464284
1534393578	0.010486	-0.0752461	0.0529401
1534394109	0.00714494	-0.104798	0.0465649
1534394640	0.00467091	-0.103412	0.0469224
1534395172	-0.00229251	-0.111773	0.0282468
1534395703	-0.00369384	-0.0950461	0.00674154
1534396235	0.00610853	-0.0947802	-0.000842088
1534396766	0.00553074	-0.110816	-0.0183849
1534397297	-0.00149063	-0.0883585	-0.0441969
1534397829	-0.00764266	-0.0821188	-0.100115
1534398360	-0.00272105	-0.0937627	-0.0638492
1534398891	-0.00108526	-0.0972425	-0.0672569
1534399423	-0.007041	-0.0915036	-0.0706712
1534399954	-0.0127095	-0.0931815	-0.0815535
1534400485	0.00326607	-0.0879881	-0.0989917
1534401017	-0.00663393	-0.0564539	-0.113871
1534401548	-0.0187515	-0.015006	-0.126576
1534402079	-0.0364804	0.0120274	-0.138729
1534402611	-0.0428556	0.0222982	-0.152208
1534403142	-0.029897	0.03176	-0.149297
1534403673	-0.0403443	0.037771	-0.131305
1534404205	-0.0659525	0.0445767	-0.0789955
1534404736	-0.0663374	0.112099	-0.051929
1534405267	-0.0586512	0.120965	-0.068595
1534405799	-0.0582037	0.0881583	-0.074211
1534406330	-0.0518707	0.0822354	-0.0865514
1534406862	-0.0534776	0.0615989	-0.0844557
1534407393	-0.0444206	0.0565006	-0.0788857
1534407924	-0.0444623	0.132473	-0.0280074
1534408456	-0.0422547	0.249028	-0.0104757
1534408987	-0.0324777	0.259182	-0.0482813
1534409518	-0.0172532	0.236383	-0.047574
1534410050	-0.0030759	0.29656	-0.0368353
1534410581	0.00411771	0.30217	0.00809668
1534411112	0.0108574	0.288872	0.0416728
1534411644	0.0226393	0.304452	0.00868216
1534412175	0.0234929	0.396869	-0.0143319
1534412706	0.0247986	0.392958	0.00998384
1534413238	0.00481496	0.343425	0.0168747
1534413769	0.0117154	0.218602	0.027049
1534414300	0.0247005	0.255988	0.0385103
1534414832	0.014494	0.357722	-0.00553302
1534415363	-0.0089523	0.387248	-0.0162496
1534415894	-0.0345039	0.376955	0.0270619
1534416426	-0.0433778	0.338548	0.0330812
1534416957	-0.0300255	0.342082	0.00284767
1534417488	-0.0211054	0.444695	-0.0190994
1534418020	-0.0239273	0.424251	-0.0105461
1534418551	-0.0305377	0.319515	0.0408732
1534419083	-0.06382	0.303037	0.0683143
1534419614	-0.0744066	0.29641	0.0535285
1534420145	-0.0915664	0.309254	0.0368625
1534420677	-0.103342	0.366064	0.0248904
1534421208	-0.131082	0.299037	0.0201107
1534421739	-0.121951	0.311448	0.0254731
1534422271	-0.134365	0.350474	0.0190149
1534422802	-0.136556	0.284696	0.0805374
1534423333	-0.15924	0.217388	0.0870172
1534423865	-0.18574	0.247023	0.128394
1534424396	-0.192983	0.255736	0.115827
1534424927	-0.189699	0.247078	0.0551409
1534425459	-0.196987	0.197548	0.11283
1534425990	-0.17837	0.145544	0.0820996
1534426521	-0.179418	0.198573	0.0924854
1534427053	-0.184039	0.189154	0.124655
1534427584	-0.184942	0.186482	0.12224
1534428115	-0.181596	0.134074	0.0671691
1534428647	-0.187005	0.124504	0.101214
1534429178	-0.183333	0.229856	0.0947628
1534429710	-0.170568	0.231456	-0.0104165
1534430241	-0.164935	0.174728	0.0368708
1534430772	-0.154139	0.182621	0.112197
1534431304	-0.142789	0.152452	0.122942
1534431835	-0.146641	0.149532	0.118356
1534432366	-0.142096	0.0862052	0.133883
1534432898	-0.141139	0.0998375	0.168983
1534433429	-0.128836	0.0742289	0.163538
1534433960	-0.110189	0.0306917	0.122851
1534434492	-0.0828328	-0.0215159	0.0749673
1534435023	-0.0830473	0.0525402	0.0630448
1534435554	-0.0932462	0.0432368	0.167869
1534436086	-0.0924259	0.0435319	0.241145
1534436617	-0.0892853	0.0166941	0.251463
1534437148	-0.0906662	0.0368494	0.217647
1534437680	-0.0830487	-0.00842799	0.230175
1534438211	-0.102734	-0.0554605	0.194728
1534438742	-0.0828765	0.0187348	0.241972
1534439274	-0.0967042	-0.0426299	0.286611
1534439805	-0.104297	-0.017109	0.301817
1534440337	-0.104817	-0.00421436	0.180783
1534440868	-0.111406	-0.0330263	0.241911
1534441399	-0.116862	-0.0323756	0.334405
1534441931	-0.115526	-0.0699074	0.447051
1534442462	-0.127802	-0.0166475	0.427621
1534442993	-0.112139	0.0003769	0.423857
1534443525	-0.115109	0.0048755	0.48928
1534444056	-0.117264	-0.00177745	0.605996
1534444587	-0.126268	-0.00411947	0.649309
1534445119	-0.119765	-0.0456669	0.652029
1534445650	-0.11741	-0.0795074	0.645291
1534446181	-0.126765	-0.0901203	0.603902
1534446713	-0.119374	-0.0968168	0.575525
1534447244	-0.125147	-0.0893238	0.583276
1534447775	-0.13103	-0.104483	0.614826
1534448307	-0.138278	-0.148648	0.598138
1534448838	-0.149278	-0.132612	0.581299
1534449369	-0.153091	-0.0937727	0.598565
1534449901	-0.159032	-0.136289	0.598226
1534450432	-0.157127	-0.167482	0.597426
1534450963	-0.157542	-0.170978	0.621464
1534451495	-0.175661	-0.177991	0.653397
1534452026	-0.181486	-0.219626	0.691443
1534452558	-0.19625	-0.23426	0.691073
1534453089	-0.189945	-0.23292	0.613296
1534453620	-0.18422	-0.24671	0.528188
1534454152	-0.189269	-0.248915	0.542677
1534454683	-0.191668	-0.195977	0.482269
1534455214	-0.193144	-0.212352	0.365907
1534455746	-0.188509	-0.201965	0.393395
1534456277	-0.180614	-0.143223	0.393505
1534456808	-0.181806	-0.0864012	0.427818
1534457340	-0.171885	-0.0840274	0.485324
1534457871	-0.172747	-0.114669	0.52472
1534458402	-0.175361	-0.0909636	0.53598
1534458934	-0.172452	-0.103319	0.535772
1534459465	-0.171064	-0.0899371	0.554125
1534459996	-0.169497	-0.108043	0.535735
1534460528	-0.169654	-0.110095	0.508323
1534461059	-0.172865	-0.150404	0.486455
1534461590	-0.157419	-0.175917	0.495778
1534462122	-0.159802	-0.193162	0.476091
1534462653	-0.164957	-0.186104	0.446035
1534463185	-0.175645	-0.195596	0.415978
1534463716	-0.170373	-0.248779	0.215725
1534464247	-0.166639	-0.245326	0.186866
1534464779	-0.165822	-0.202746	0.258044
1534465310	-0.171274	-0.202879	0.273475
1534465841	-0.169029	-0.199544	0.318529
1534466373	-0.17327	-0.198772	0.287839
1534466904	-0.176621	-0.241255	0.128374
1534467435	-0.180934	-0.227055	0.0847171
1534467967	-0.18489	-0.199029	0.0670765
1534468498	-0.188694	-0.218774	0.213876
1534469029	-0.17803	-0.206716	0.284585
1534469561	-0.171136	-0.210007	0.145215
1534470092	-0.178331	-0.211215	0.0632056
1534470623	-0.164774	-0.212674	0.188384
1534471155	-0.150805	-0.202717	0.203144
1534471686	-0.144622	-0.197149	0.225249
1534472217	-0.131355	-0.150664	0.300894
1534472749	-0.128882	-0.160574	0.296492
1534473280	-0.124638	-0.181092	0.262245
1534473812	-0.128195	-0.186354	0.283363
1534474343	-0.142229	-0.208931	0.233016
1534474874	-0.14771	-0.206029	0.223798
1534475406	-0.176252	-0.203077	0.224438
1534475937	-0.198906	-0.186217	0.249682
1534476468	-0.202934	-0.181491	0.331064
1534477000	-0.203596	-0.183632	0.348581
1534477531	-0.196487	-0.184548	0.311983
1534478062	-0.195377	-0.216256	0.25031
1534478594	-0.200784	-0.234652	0.275987
1534479125	-0.204258	-0.223433	0.276302
1534479656	-0.200509	-0.206278	0.333699
1534480188	-0.205193	-0.195611	0.406015
1534480719	-0.202581	-0.182303	0.443427
1534481250	-0.206164	-0.186625	0.381544
1534481782	-0.200938	-0.202771	0.310339
1534482313	-0.198219	-0.216623	0.363071
1534482844	-0.21251	-0.195714	0.347011
1534483376	-0.204877	-0.179196	0.283654
1534483907	-0.201812	-0.221965	0.0956609
1534484438	-0.211678	-0.216127	0.163042
1534484970	-0.210555	-0.200202	0.24283
1534485501	-0.205775	-0.200039	0.186293
1534486033	-0.200989	-0.194845	0.264867
1534486564	-0.205553	-0.200843	0.247306
1534487095	-0.196734	-0.212501	0.232839
1534487627	-0.197827	-0.202573	0.307224
1534488158	-0.184469	-0.201924	0.341947
1534488689	-0.177383	-0.164389	0.256233
1534489221	-0.195176	-0.161802	0.258561
1534489752	-0.187501	-0.198592	0.236589
1534490283	-0.184747	-0.208332	0.160644
1534490815	-0.185941	-0.19766	0.337712
1534491346	-0.187302	-0.134052	0.466944
1534491877	-0.190327	-0.13017	0.304474
1534492409	-0.17381	-0.126297	0.241229
1534492940	-0.180308	-0.129747	0.190784
1534493471	-0.182451	-0.114948	0.234493
1534494003	-0.19142	-0.0947077	0.245343
1534494534	-0.19762	-0.121924	0.210838
1534495065	-0.200672	-0.134641	0.184638
1534495597	-0.200334	-0.107752	0.180391
1534496128	-0.212942	-0.0487643	0.258597
1534496660	-0.202632	-0.0608878	0.264661
1534497191	-0.205763	-0.0876738	0.232052
1534497722	-0.21139	-0.0220959	0.303094
1534498254	-0.221313	-0.0270054	0.341039
1534498785	-0.219235	0.00518872	0.308777
1534499316	-0.216927	0.0307908	0.303572
1534499848	-0.215182	-0.0293755	0.421228
1534500379	-0.213437	-0.0599362	0.434659
1534500910	-0.211693	-0.014592	0.434992
1534501442	-0.209948	-0.00485148	0.378403
1534501973	-0.208204	-0.0762284	0.39472
1534502504	-0.206459	-0.0509432	0.469686
1534503036	-0.204714	-0.0703968	0.438213
1534503567	-0.20297	-0.0949646	0.486059
1534504098	-0.201225	-0.0987343	0.400357
1534504630	-0.199481	-0.131613	0.2918
1534505161	-0.197736	-0.146964	0.244817
1534505692	-0.195991	-0.0991045	0.288867
1534506224	-0.194247	-0.128065	0.351184
1534506755	-0.192502	-0.11438	0.322558
1534507287	-0.190758	-0.144163	0.196622
1534507818	-0.189013	-0.112582	0.171526
1534508349	-0.186344	-0.110174	0.174262
1534508881	-0.212027	-0.0971636	0.184588
1534509412	-0.239125	-0.13307	0.144293
1534509943	-0.189771	-0.120958	0.160214
1534510475	-0.207935	-0.138837	0.165951
1534511006	-0.237093	-0.125448	0.161747
1534511537	-0.242055	-0.110357	0.128612
1534512069	-0.272398	-0.135866	0.276481
1534512600	-0.272099	-0.138167	0.316042
1534513131	-0.27279	-0.114169	0.158453
1534513663	-0.24791	-0.0845581	0.132686
1534514194	-0.214358	-0.0943935	0.143349
1534514725	-0.217904	-0.140019	0.191441
1534515257	-0.240604	-0.161329	0.252078
1534515788	-0.224395	-0.149445	0.462112
1534516319	-0.242961	-0.162637	0.392871
1534516851	-0.253223	-0.133879	0.344865
1534517382	-0.266373	-0.128498	0.266774
1534517914	-0.253941	-0.125777	0.260253
1534518445	-0.255809	-0.175701	0.248968
1534518976	-0.223419	-0.207087	-0.00590967
1534519508	-0.23113	-0.197206	-0.0159504
1534520039	-0.226232	-0.201863	0.536237
1534520570	-0.237411	-0.201243	0.663813
1534521102	-0.237778	-0.12799	0.589237
1534521633	-0.234843	0.000313035	0.645074
1534522164	-0.245923	-0.0302691	0.733663
1534522696	-0.227924	-0.0400514	0.68479
1534523227	-0.212885	-0.0306714	0.57164
1534523758	-0.213061	-0.0594683	0.579726
1534524290	-0.227948	-0.106177	0.614332
1534524821	-0.227164	-0.091197	0.60607
1534525352	-0.223966	-0.000503079	0.584108
1534525884	-0.223164	0.0187009	0.482548
1534526415	-0.212749	-0.0360047	0.45245
1534526946	-0.211557	-0.0232255	0.477827
1534527478	-0.212244	0.0251692	0.491998
1534528009	-0.212832	-0.00845884	0.515647
1534528540	-0.213224	-0.0147444	0.537018
1534529072	-0.200165	0.00545715	0.561662
1534529603	-0.199906	0.00722807	0.524997
1534530135	-0.199844	0.0309138	0.545358
1534530666	-0.199696	0.0537786	0.578036
1534531197	-0.208217	-0.0364427	0.590942
1534531729	-0.236822	-0.0478821	0.610908
1534532260	-0.224436	-0.0530264	0.562862
1534532791	-0.229942	-0.104414	0.533459
1534533323	-0.220296	-0.0888926	0.552354
1534533854	-0.202366	-0.123236	0.524069
1534534385	-0.195496	-0.146117	0.475096
1534534917	-0.201437	-0.154293	0.479443
1534535448	-0.199074	-0.177509	0.452899
1534535979	-0.218174	-0.158802	0.449185
1534536511	-0.231138	-0.156794	0.431798
1534537042	-0.229944	-0.136975	0.408255
1534537573	-0.221835	-0.127679	0.463743
1534538105	-0.222554	-0.116099	0.514874
1534538636	-0.222536	-0.133009	0.524038
1534539167	-0.208435	-0.108339	0.536877
1534539699	-0.220379	-0.146419	0.510211
1534540230	-0.199637	-0.132588	0.483545
1534540762	-0.211539	-0.181786	0.467367
1534541293	-0.235788	-0.167823	0.462932
1534541824	-0.243994	-0.155484	0.468839
1534542356	-0.227311	-0.179636	0.429053
1534542887	-0.232041	-0.156989	0.435395
1534543418	-0.229523	-0.146095	0.451598
1534543950	-0.235193	-0.176012	0.328201
1534544481	-0.247412	-0.168852	0.330114
1534545012	-0.271802	-0.189626	0.256888
