1 1 Air_pressure 
0 0 Oxygen 
0 0 Salinity
0 0 Temperature
0 0 Pressure_GEOMAR
1 0 Wind_GEOMAR
1 0 Wind_Dir_GEOMAR
0 0 Wind_Lighthouse
0 0 Wind_Dir_Lighthouse
0 0 Current_East_at_2m
0 0 Current_North_at_2m
0 0 Precipitation
0 0 Current
0 0 Current_Dir
0 0 Wind
0 0 Wind_Dir
