1.53119e+09	-0.0138005	0.242453	-0.0571041	0.0694114	0.0612205	-0.0252472
1.53119e+09	0.00129931	0.237183	-0.0508521	0.0493389	0.0309174	-0.0442407
1.53119e+09	0.00619495	0.24312	-0.0878925	0.0813893	0.0842692	-0.0247897
1.53119e+09	0.0198115	0.242712	-0.129081	0.116718	0.0858726	-0.0243814
1.53119e+09	0.00722715	0.252092	-0.129081	0.0750289	0.0874075	-0.0177837
1.53119e+09	0.0141892	0.263646	-0.129081	0.0446297	0.0803721	-0.0245034
1.53119e+09	0.00318065	0.288666	-0.129081	0.0477178	0.0999203	-0.029529
1.53119e+09	0.00478572	0.293482	-0.124903	0.0384266	0.0775832	-0.0171169
1.53119e+09	0.00990853	0.29809	-0.115526	0.013722	0.0845706	-0.0357848
1.53119e+09	0.00402513	0.298559	-0.0921718	0.0235332	0.0877096	-0.00985824
1.53119e+09	-0.00858017	0.311251	-0.0609121	0.0528699	0.0990691	-0.0120273
1.53119e+09	-0.0210844	0.309495	-0.0530588	0.0179769	0.111825	-0.00416941
1.53119e+09	-0.0314697	0.313485	-0.0508799	-0.0285628	0.128465	0.00114779
1.53119e+09	-0.0652054	0.316573	-0.0852657	-0.0239307	0.122763	-0.0045166
1.53119e+09	-0.104199	0.306235	-0.108722	-0.0226727	0.124658	-0.00726226
1.53119e+09	-0.118044	0.300611	-0.0930917	-0.033481	0.126252	-0.00388632
1.53119e+09	-0.0846162	0.306174	-0.0813237	-0.0334799	0.136414	-0.0126997
1.53119e+09	-0.0597784	0.307497	-0.0750718	-0.0180395	0.120926	-0.0166169
1.5312e+09	-0.0596463	0.310461	-0.0801687	-0.0296931	0.128853	-0.0169886
1.5312e+09	-0.0542935	0.311769	-0.0926727	-0.0590298	0.115153	-0.0212405
1.5312e+09	-0.0492486	0.331786	-0.0802199	-0.0624797	0.104721	-0.0309449
1.5312e+09	-0.0603429	0.336567	-0.061464	-0.0593916	0.111414	-0.0251478
1.5312e+09	-0.0316666	0.330542	-0.0613073	-0.0746772	0.114092	-0.0240531
1.5312e+09	0.000540629	0.322641	-0.0647756	-0.0944005	0.112943	-0.0338783
1.5312e+09	-0.00467028	0.336565	-0.0835315	-0.133001	0.115755	-0.0306629
1.5312e+09	0.0361853	0.341573	-0.101105	-0.163427	0.11495	-0.0331728
1.5312e+09	0.069276	0.347078	-0.116735	-0.180411	0.130194	-0.0310539
1.5312e+09	0.0640143	0.343507	-0.118073	-0.152394	0.113384	-0.0350069
1.5312e+09	0.0396232	0.339097	-0.108696	-0.0906326	0.113332	-0.0280301
1.5312e+09	0.0118279	0.340184	-0.0969269	-0.0560298	0.0936223	-0.034463
1.5312e+09	0.00991277	0.336194	-0.084423	-0.0297812	0.109454	-0.0275777
1.5312e+09	0.00300984	0.339782	-0.104862	-0.0538269	0.0953195	-0.0302626
1.5312e+09	0.00815561	0.331559	-0.122487	-0.0821783	0.101175	-0.0423185
1.5312e+09	0.000635316	0.319146	-0.116235	-0.122323	0.0867039	-0.0430539
1.5312e+09	0.00171161	0.331367	-0.117523	-0.148635	0.0912121	-0.0489334
1.5312e+09	-0.0081429	0.318608	-0.133153	-0.148635	0.0873205	-0.0394434
1.5312e+09	-0.0104159	0.299097	-0.152146	-0.151957	0.0981141	-0.0484482
1.5312e+09	-0.0289482	0.311533	-0.174028	-0.158133	0.0850488	-0.0514715
1.5312e+09	-0.0303456	0.322673	-0.17991	-0.123667	0.0881784	-0.0384603
1.5312e+09	-0.0213952	0.340897	-0.17991	-0.0742582	0.0948117	-0.0465586
1.5312e+09	-0.00907319	0.329291	-0.168351	-0.0391225	0.0815413	-0.0556497
1.5312e+09	0.00310211	0.336461	-0.156583	-0.0118785	0.0809127	-0.0478993
1.5312e+09	0.0126245	0.331559	-0.150331	-0.035039	0.0715765	-0.0570749
1.5312e+09	0.043601	0.323944	-0.134358	-0.0630014	0.0758721	-0.0492171
1.5312e+09	0.0725717	0.330639	-0.0968463	-0.101602	0.0640719	-0.0627883
1.5312e+09	0.0924986	0.332186	-0.0845559	-0.112952	0.0660016	-0.0602369
1.5312e+09	0.0942207	0.333273	-0.0970598	-0.0975116	0.0806275	-0.0614817
1.5312e+09	0.104975	0.333313	-0.105203	-0.0971498	0.0767356	-0.0670929
1.5312e+09	0.104977	0.326482	-0.111455	-0.103326	0.0676709	-0.0646206
1.5312e+09	0.113495	0.334098	-0.123276	-0.126008	0.0586034	-0.0580906
1.5312e+09	0.129987	0.330004	-0.137883	-0.151881	0.0604069	-0.0666625
1.5312e+09	0.148768	0.320937	-0.175395	-0.190482	0.0501597	-0.0785499
1.5312e+09	0.167181	0.308646	-0.199033	-0.243645	0.0661175	-0.0670001
1.5312e+09	0.180456	0.312122	-0.186529	-0.334743	0.093104	-0.0710888
1.5312e+09	0.191557	0.314296	-0.184324	-0.438922	0.0755746	-0.070566
1.5312e+09	0.201344	0.31527	-0.193702	-0.557813	0.0538761	-0.065174
1.53121e+09	0.216373	0.311251	-0.211382	-0.570089	0.0614797	-0.0741065
1.53121e+09	0.218546	0.307738	-0.233264	-0.528399	0.0660029	-0.0760942
1.53121e+09	0.232993	0.305068	-0.217631	-0.582008	0.0669883	-0.0724339
1.53121e+09	0.250134	0.304245	-0.196538	-0.647669	0.0794608	-0.0546083
1.53121e+09	0.269284	0.316373	-0.190286	-0.641493	0.100974	-0.0718221
1.53121e+09	0.280883	0.300609	-0.185558	-0.639457	0.0635772	-0.0771799
1.53121e+09	0.280295	0.315121	-0.185558	-0.650266	0.0615307	-0.0632519
1.53121e+09	0.306326	0.296262	-0.18146	-0.702914	0.0623804	-0.0683555
1.53121e+09	0.293379	0.305456	-0.172082	-0.809452	0.057113	-0.0600737
1.53121e+09	0.312662	0.314276	-0.162704	-0.850782	0.061343	-0.064207
1.53121e+09	0.282945	0.310651	-0.153326	-0.85387	0.0450151	-0.0788402
1.53121e+09	0.261122	0.301963	-0.123351	-0.813721	0.0178841	-0.0738994
1.53121e+09	0.246499	0.299501	-0.089018	-0.763764	0.0524662	-0.0587669
1.53121e+09	0.25295	0.307709	-0.0577583	-0.68193	0.0758918	-0.0642667
1.53121e+09	0.273562	0.308842	-0.0409523	-0.599447	0.0576805	-0.0920995
1.53121e+09	0.325185	0.315371	-0.0784641	-0.514525	0.0385927	-0.0661614
1.53121e+09	0.369595	0.328032	-0.0756181	-0.498126	0.0496511	-0.0877906
1.53121e+09	0.399806	0.318275	-0.0130985	-0.583049	0.0439132	-0.0672587
1.53121e+09	0.429694	0.319767	-0.00467452	-0.589654	0.0453912	-0.0737929
1.53121e+09	0.434153	0.340805	-0.0328083	-0.543333	0.00981092	-0.0831665
1.53121e+09	0.46578	0.329377	0.047718	-0.531166	0.0138334	-0.0869853
1.53121e+09	0.435763	0.335532	0.157127	-0.528078	0.0181917	0.0111245
1.53121e+09	0.442573	0.336636	0.180472	-0.59331	-0.0145566	-0.0652189
1.53121e+09	0.454909	0.337162	0.189107	-0.643347	0.0364326	-0.089197
1.53121e+09	0.429201	0.343668	0.135966	-0.617098	0.079231	-0.157308
1.53121e+09	0.435292	0.337505	0.105946	-0.575431	0.0373424	-0.130129
1.53121e+09	0.419233	0.33388	0.115324	-0.507493	0.00570447	-0.0884214
1.53121e+09	0.39795	0.339247	0.142305	-0.520418	0.0375532	-0.0434804
1.53121e+09	0.395854	0.332293	0.182943	-0.596075	0.013361	-0.0276111
1.53121e+09	0.423625	0.341336	0.209394	-0.570125	0.0254982	-0.0347529
1.53121e+09	0.461825	0.339687	0.231276	-0.511451	-0.000941197	-0.0650456
1.53121e+09	0.491649	0.33975	0.256126	-0.508499	0.0768701	-0.0443956
1.53121e+09	0.534961	0.344252	0.274431	-0.512472	0.0458547	-0.0679113
1.53121e+09	0.54919	0.356315	0.252549	-0.540265	0.0163335	-0.0268852
1.53121e+09	0.534948	0.351976	0.246433	-0.546772	-0.0159763	-0.0914948
1.53121e+09	0.514168	0.361711	0.271441	-0.511259	0.0254872	-0.0465591
1.53121e+09	0.486488	0.370568	0.269965	-0.516626	-0.0169771	-0.0670715
1.53122e+09	0.496391	0.375234	0.244957	-0.558315	0.0261548	-0.0859459
1.53122e+09	0.512629	0.380357	0.235765	-0.535274	-0.00101695	-0.0575765
1.53122e+09	0.506964	0.392602	0.232639	-0.487409	-0.0186761	-0.061456
1.53122e+09	0.511912	0.377856	0.252422	-0.53997	-0.0592325	-0.0749418
1.53122e+09	0.525836	0.382292	0.274646	-0.60055	-0.0584579	-0.0565294
1.53122e+09	0.563085	0.399115	0.299654	-0.651503	0.00484405	-0.00910054
1.53122e+09	0.609135	0.37863	0.303849	-0.686102	-0.0123488	-0.0586019
1.53122e+09	0.600134	0.404546	0.260085	-0.683014	-0.0602844	-0.0543424
1.53122e+09	0.644461	0.441889	0.287631	-0.669971	-0.026806	-0.0414084
1.53122e+09	0.688221	0.422499	0.387663	-0.646811	-0.0754431	-0.0315378
1.53122e+09	0.721382	0.420985	0.414444	-0.648125	-0.0858535	-0.036253
1.53122e+09	0.711604	0.43302	0.408192	-0.660478	-0.0928916	-0.0247433
1.53122e+09	0.775977	0.437141	0.355045	-0.66738	-0.102645	-0.0489729
1.53122e+09	0.798981	0.447213	0.300387	-0.672386	-0.104521	-0.0388469
1.53122e+09	0.850631	0.464487	0.303513	-0.663122	-0.0436938	-0.0397397
1.53122e+09	0.863871	0.472275	0.318412	-0.647212	-0.101736	-0.0219678
1.53122e+09	0.85957	0.468809	0.365302	-0.613243	-0.0872853	-0.0142916
1.53122e+09	0.82553	0.480412	0.368837	-0.619248	-0.0855239	-0.0211574
1.53122e+09	0.858475	0.469909	0.321947	-0.671745	-0.0924157	-0.0168528
1.53122e+09	0.908015	0.485865	0.338587	-0.663507	-0.101086	-0.0148821
1.53122e+09	0.727156	0.492035	0.388603	-0.623362	-0.0950319	-0.00259482
1.53122e+09	0.771872	0.503278	0.374934	-0.642198	-0.0996432	-0.0190381
1.53122e+09	0.826425	0.502506	0.350848	-0.671014	-0.0952626	-0.00548274
1.53122e+09	0.779495	0.501443	0.347722	-0.687999	-0.111858	-0.00157584
1.53122e+09	0.809542	0.512755	0.339445	-0.707164	-0.106108	-0.0159321
1.53122e+09	0.751922	0.507905	0.314437	-0.733413	-0.105788	0.00354133
1.53122e+09	0.769953	0.516681	0.348394	-0.707369	-0.108048	-0.0127828
1.53122e+09	0.780238	0.516126	0.460929	-0.611638	-0.0800998	-0.0156326
1.53122e+09	0.849083	0.516079	0.5443	-0.630191	-0.0984925	-0.0159794
1.53122e+09	0.805129	0.503355	0.609945	-0.718201	-0.121457	-0.0146962
1.53122e+09	0.765236	0.524264	0.599137	-0.742013	-0.0860479	0.000569155
1.53122e+09	0.762453	0.514499	0.570896	-0.751251	-0.0870589	0.000983332
1.53122e+09	0.791407	0.505431	0.530258	-0.757427	-0.104625	0.01413
1.53122e+09	0.821023	0.531307	0.507916	-0.757059	-0.0866983	-0.00540396
1.53122e+09	0.790055	0.52715	0.557932	-0.730811	-0.0924767	0.00744711
1.53122e+09	0.765084	0.524486	0.578306	-0.713713	-0.073774	-0.00139228
1.53122e+09	0.732065	0.516347	0.553298	-0.710625	-0.103121	-0.000177921
1.53122e+09	0.729351	0.527705	0.526451	-0.694818	-0.086405	0.000902669
1.53123e+09	0.732724	0.531944	0.498317	-0.670113	-0.0834787	-0.00280933
1.53123e+09	0.756965	0.532151	0.489731	-0.645409	-0.0784018	-0.0135482
1.53123e+09	0.711084	0.541841	0.486605	-0.620704	-0.0761154	-0.0216523
1.53123e+09	0.722503	0.539038	0.532241	-0.641159	-0.0711979	-0.0127252
1.53123e+09	0.737012	0.586232	0.572295	-0.654205	-0.0747801	0.0045894
1.53123e+09	0.740436	0.566612	0.578547	-0.624868	-0.0691996	-0.015705
1.53123e+09	0.602883	0.552019	0.563328	-0.607811	-0.0766734	0.0105719
1.53123e+09	0.568131	0.566745	0.510187	-0.612443	-0.117161	0.023471
1.53123e+09	0.504555	0.552343	0.489995	-0.592234	-0.0914871	0.0154208
1.53123e+09	0.527449	0.5617	0.496247	-0.552089	-0.116205	0.0316606
1.53123e+09	0.548969	0.575033	0.493145	-0.551215	-0.0648919	0.0401007
1.53123e+09	0.562103	0.566845	0.486893	-0.563567	-0.0792603	0.0375541
1.53123e+09	0.555544	0.563575	0.542435	-0.555571	-0.0794982	0.0381536
1.53123e+09	0.633938	0.569533	0.595517	-0.551295	-0.103598	0.0441923
1.53123e+09	0.531825	0.562423	0.608021	-0.579088	-0.0570343	0.0378408
1.53123e+09	0.484031	0.561336	0.604126	-0.580048	-0.052422	0.0286558
1.53123e+09	0.388504	0.538076	0.566614	-0.526007	-0.0293132	0.0393126
1.53123e+09	0.439128	0.532915	0.509553	-0.466333	-0.0507211	0.0471927
1.53123e+09	0.406808	0.525304	0.434529	-0.401483	-0.0260524	0.0394105
1.53123e+09	0.384795	0.516373	0.410872	-0.421574	-0.0194969	0.0238322
1.53123e+09	0.35242	0.515916	0.407746	-0.475615	-0.06535	0.0462171
1.53123e+09	0.387202	0.521287	0.441508	-0.444162	-0.0758271	0.0444508
1.53123e+09	0.51111	0.51819	0.477125	-0.418208	-0.0597862	0.0355207
1.53123e+09	0.566108	0.505343	0.495881	-0.518571	-0.067186	0.0365454
1.53123e+09	0.63595	0.516039	0.498999	-0.604847	-0.0528258	0.0529897
1.53123e+09	0.579926	0.52523	0.464613	-0.657345	-0.036934	0.0342446
1.53123e+09	0.593831	0.521162	0.460709	-0.669943	-0.0275126	0.0474216
1.53123e+09	0.58357	0.501027	0.488843	-0.640607	-0.021855	0.0425502
1.53123e+09	0.58532	0.513591	0.468026	-0.595501	-0.0150212	0.0338831
1.53123e+09	0.57844	0.50961	0.424262	-0.543004	-0.0575539	0.0297757
1.53123e+09	0.513569	0.479638	0.435148	-0.586333	-0.0501706	0.0383136
1.53123e+09	0.524529	0.494031	0.451587	-0.640653	-0.0163955	0.0352981
1.53123e+09	0.447241	0.487733	0.435957	-0.656093	-0.0316684	0.0457522
1.53123e+09	0.461271	0.463562	0.424401	-0.64497	-0.0406697	0.053789
1.53123e+09	0.360807	0.458108	0.424401	-0.558503	-0.0632229	0.0600199
1.53123e+09	0.296294	0.42144	0.432915	-0.526008	-0.0440856	0.0429619
1.53123e+09	0.22259	0.449803	0.451671	-0.558433	-0.0435425	0.044087
1.53123e+09	0.24524	0.444219	0.454241	-0.554881	-0.0530827	0.0374896
1.53124e+09	0.233529	0.446599	0.447989	-0.53172	-0.0432006	0.0431922
1.53124e+09	0.278966	0.441331	0.444365	-0.582533	-0.0134126	0.036114
1.53124e+09	0.266801	0.418629	0.442189	-0.646444	-0.0220016	0.0383116
1.53124e+09	0.323861	0.403618	0.467197	-0.683501	-0.0365988	0.0525738
1.53124e+09	0.29419	0.44198	0.484397	-0.709689	0.0022129	0.0351833
1.53124e+09	0.392772	0.425179	0.475019	-0.698881	-0.00751409	0.0435039
1.53124e+09	0.489735	0.440197	0.470897	-0.681582	0.0011603	0.0433403
1.53124e+09	0.477412	0.414447	0.474023	-0.655333	-0.0191445	0.0277746
1.53124e+09	0.559282	0.42303	0.436867	-0.649929	0.00386009	0.0383338
1.53124e+09	0.599744	0.410716	0.374348	-0.657649	-0.0438977	0.0401783
1.53124e+09	0.470958	0.403627	0.42029	-0.665369	-0.0124531	0.0316666
1.53124e+09	0.584685	0.379206	0.492162	-0.673092	0.0255612	0.0342326
1.53124e+09	0.511	0.386732	0.42339	-0.694708	0.0275136	0.019872
1.53124e+09	0.59438	0.369507	0.374576	-0.704974	0.038081	0.0241977
1.53124e+09	0.53205	0.374633	0.408961	-0.667917	0.0138911	0.0225515
1.53124e+09	0.63029	0.350587	0.402243	-0.663703	0.024955	0.0247198
1.53124e+09	0.59683	0.324501	0.330346	-0.711568	-0.000368564	0.0206634
1.53124e+09	0.652244	0.342168	0.316468	-0.697639	-0.00464087	0.0364069
1.53124e+09	0.536546	0.339531	0.344602	-0.638966	0.0282122	0.0298007
1.53124e+09	0.546523	0.328834	0.396909	-0.649544	-0.00249008	0.0314986
1.53124e+09	0.604522	0.332441	0.456302	-0.680425	0.0269417	0.0229032
1.53124e+09	0.647162	0.329724	0.533825	-0.685934	-0.0307372	0.0113772
1.53124e+09	0.538311	0.334713	0.587489	-0.688592	-0.0457348	0.0343655
1.53124e+09	0.618343	0.32096	0.512466	-0.680872	-0.0301533	0.0208985
1.53124e+09	0.393446	0.325957	0.442962	-0.678059	-0.00759959	0.029573
1.53124e+09	0.252718	0.323382	0.383568	-0.684235	-0.0161377	0.0239794
1.53124e+09	0.614916	0.303985	0.395913	-0.698004	0.0223094	0.0290155
1.53124e+09	0.494942	0.334952	0.467811	-0.718077	0.0194227	0.0229732
1.53124e+09	0.410485	0.320205	0.44953	-0.713023	0.00348504	0.0136891
1.53124e+09	0.485634	0.33422	0.399515	-0.699126	-0.0217846	0.0336638
1.53124e+09	0.456796	0.34346	0.428243	-0.728446	0.00177731	0.0234538
1.53124e+09	0.398978	0.316323	0.452763	-0.752879	0.0420602	0.0239155
1.53124e+09	0.416169	0.31901	0.408999	-0.721998	0.0168647	0.0185801
1.53124e+09	0.505568	0.315392	0.384213	-0.696051	0.012521	0.0330145
1.53124e+09	0.167228	0.337121	0.399843	-0.680611	0.0171973	0.0228855
1.53124e+09	0.479744	0.333622	0.428297	-0.669129	-0.0484583	0.0297422
1.53124e+09	0.272269	0.335319	0.468935	-0.661409	-0.00374164	0.0242869
1.53125e+09	0.313187	0.301128	0.449978	-0.672222	0.0193357	0.0402571
1.53125e+09	0.384148	0.298026	0.406214	-0.690751	0.0649275	0.00953477
1.53125e+09	0.198257	0.285992	0.443981	-0.64679	-0.000202709	0.0125552
1.53125e+09	0.232077	0.283328	0.488264	-0.601845	-0.0412157	0.0370621
1.53125e+09	0.293967	0.277949	0.50702	-0.615741	0.0473094	0.00764265
1.53125e+09	0.218322	0.280005	0.489131	-0.624781	0.124585	-0.0236673
1.53125e+09	0.25703	0.256869	0.379721	-0.621693	0.0360405	0.0296422
1.53125e+09	0.272318	0.244852	0.340717	-0.616385	0.0914014	0.00366928
1.53125e+09	0.216778	0.236213	0.378228	-0.608665	0.0468193	-0.00101554
1.53125e+09	0.142017	0.244924	0.438864	-0.624827	0.0471635	-0.0034229
1.53125e+09	0.0890834	0.229506	0.510761	-0.652619	0.0303901	-0.0180785
1.53125e+09	0.0655192	0.216342	0.506881	-0.680412	0.0279859	-0.00054319
1.53125e+09	0.0877404	0.218879	0.491067	-0.706017	0.0332661	-0.0136481
1.53125e+09	0.127495	0.235096	0.472311	-0.696753	0.0404341	-0.0440493
1.53125e+09	0.097144	0.240173	0.447245	-0.692553	0.0196799	-0.0114075
1.53125e+09	0.111575	0.246492	0.403482	-0.703361	0.0222218	-0.000713183
1.53125e+09	0.085143	0.237406	0.356932	-0.713482	0.0405256	-0.0209108
1.53125e+09	0.122046	0.241032	0.306917	-0.722746	0.0417361	-0.0364151
1.53125e+09	0.122601	0.239215	0.258898	-0.728064	0.0851882	-0.0256391
1.53125e+09	0.134227	0.249796	0.212008	-0.731152	0.0569274	-0.0327004
1.53125e+09	0.148312	0.24428	0.178125	-0.763792	-0.0246123	-0.010313
1.53125e+09	0.139816	0.248316	0.148535	-0.800548	0.0607625	-0.0334686
1.53125e+09	0.146464	0.237024	0.18292	-0.766579	0.0627892	-0.00157325
1.53125e+09	0.164246	0.250401	0.21252	-0.737	0.0581934	-0.0158896
1.53125e+09	0.192229	0.240134	0.225024	-0.723104	0.017941	-0.0221823
1.53125e+09	0.215472	0.256959	0.205332	-0.714297	0.0258807	-0.0267124
1.53125e+09	0.276302	0.267338	0.139686	-0.712753	0.0179489	-0.0197014
1.53125e+09	0.311859	0.269942	0.0853929	-0.725227	0.0491541	-0.0241633
1.53125e+09	0.326565	0.276106	0.0385032	-0.746843	0.00863396	-0.0292568
1.53125e+09	0.349511	0.284172	0.108937	-0.745033	-0.0304542	-0.0241123
1.53125e+09	0.349396	0.273174	0.208968	-0.737313	0.0295849	-0.00228226
1.53125e+09	0.378643	0.283137	0.225288	-0.728061	-0.0118855	0.00343781
1.53125e+09	0.405085	0.312443	0.233396	-0.721084	0.00435328	-0.0212455
1.53125e+09	0.38241	0.310501	0.208388	-0.724172	0.0208689	-0.0215142
1.53125e+09	0.402761	0.314058	0.21295	-0.725507	0.00791409	-0.026715
1.53125e+09	0.391056	0.306944	0.266092	-0.723963	-0.00743053	-0.029633
1.53125e+09	0.398371	0.309523	0.274559	-0.710944	0.0368593	-0.0243056
1.53125e+09	0.401884	0.323845	0.249551	-0.689328	0.0342404	-0.0111659
1.53126e+09	0.407902	0.325376	0.186284	-0.717317	-0.0505237	0.0120586
1.53126e+09	0.40949	0.347948	0.11126	-0.76055	0.0492577	-0.00879669
1.53126e+09	0.4053	0.34679	0.171029	-0.754959	0.023344	0.0072175
1.53126e+09	0.406614	0.354709	0.213942	-0.746537	-0.00846338	-0.00418151
1.53126e+09	0.397907	0.376596	0.129541	-0.734185	0.0381642	-0.00471956
1.53126e+09	0.399175	0.386331	0.0710059	-0.71438	0.00983635	-0.0151056
1.53126e+09	0.401935	0.390012	0.061628	-0.680411	0.0122958	0.00304574
1.53126e+09	0.395877	0.410596	0.0623418	-0.645611	0.0384514	-0.00685145
1.53126e+09	0.389704	0.414976	0.0717197	-0.610098	0.03605	-0.0101305
1.53126e+09	0.399492	0.423626	0.0216582	-0.611849	0.0907445	0.0256749
1.53126e+09	0.367592	0.416049	-0.0502393	-0.62729	0.0225401	0.0162181
1.53126e+09	0.368599	0.449031	-0.107685	-0.632737	0.0274557	0.000120058
1.53126e+09	0.374239	0.467211	-0.159899	-0.641737	0.0401508	-0.0234142
1.53126e+09	0.38619	0.478803	-0.181781	-0.683426	0.0120035	0.00595768
1.53126e+09	0.392274	0.501279	-0.196854	-0.75106	0.0490849	-0.0265868
1.53126e+09	0.340326	0.50454	-0.196854	-0.876127	0.0140959	0.0186607
1.53126e+09	0.353858	0.516863	-0.196854	-0.403008	0.0344136	-0.026247
1.53126e+09	0.363579	0.540073	-0.196854	0.657746	0.0723532	-0.0305424
1.53126e+09	0.370517	0.541537	-0.188129	0.921285	0.130732	0.0236019
1.53126e+09	0.324631	0.520855	-0.175626	0.839451	0.0130107	-0.0382193
1.53126e+09	0.341184	0.527012	-0.151981	0.918579	-0.0021069	-0.000840451
1.53126e+09	0.35385	0.528482	-0.120122	0.919402	-0.0542301	0.0466274
1.53126e+09	0.332162	0.520463	-0.0138391	-0.14444	-0.0246011	0.204031
1.53126e+09	0.358988	0.522339	0.113268	-0.904426	-0.00244729	-0.034994
1.53126e+09	0.350727	0.531035	0.294575	-0.873545	0.0539797	-0.0204077
1.53126e+09	0.364222	0.544444	0.396402	-0.860113	0.0230216	-0.000736737
1.53126e+09	0.349461	0.546661	0.408906	-0.866289	0.0282668	-0.0176521
1.53126e+09	0.358626	0.534699	0.352901	-0.866312	0.00813583	-0.0199469
1.53126e+09	0.336535	0.540506	0.262247	-0.863224	-0.0546548	-0.0458765
1.53126e+09	0.270199	0.547712	0.329727	-0.842926	-0.0337192	0.000907432
1.53126e+09	0.255496	0.547622	0.416377	-0.820626	-0.0184673	-0.0454159
1.53126e+09	0.281437	0.548822	0.369487	-0.81445	-0.0726084	-0.0094285
1.53126e+09	0.305987	0.571154	0.348526	-0.808274	-0.00680574	-0.00905609
1.53126e+09	0.351181	0.585092	0.40792	-0.802098	0.0272637	-0.047504
1.53126e+09	0.306657	0.577911	0.419476	-0.789171	0.252365	0.0243583
1.53126e+09	0.293111	0.589664	0.36946	-0.767554	0.0248784	0.0424844
1.53126e+09	0.327754	0.593386	0.323386	-0.778064	0.0115848	0.0173247
1.53126e+09	0.316553	0.625583	0.279623	-0.807401	-0.0671913	-0.00801454
1.53127e+09	0.244335	0.623129	0.284787	-0.806211	0.0120108	-0.0382162
1.53127e+09	0.229212	0.640591	0.299136	-0.798359	-0.113204	-0.00642498
1.53127e+09	0.211223	0.628693	0.239742	-0.782918	-0.0855157	-0.0153918
1.53127e+09	0.201768	0.66883	0.195473	-0.777222	-0.0241288	0.0118366
1.53127e+09	0.140582	0.635519	0.207977	-0.808102	-0.144134	-0.0319185
1.53127e+09	0.1746	0.673464	0.210387	-0.824026	-0.0512736	-0.00543073
1.53127e+09	0.153094	0.633613	0.197883	-0.81785	-0.0162172	-0.0323378
1.53127e+09	0.120788	0.664233	0.200306	-0.79877	-0.0330824	-0.00958231
1.53127e+09	0.135626	0.6742	0.21281	-0.770978	-0.112813	-0.0408429
1.53127e+09	0.164818	0.693705	0.250015	-0.768807	-0.0981539	-0.0104634
