Time	Oxygen	Wind_GEOMAR	Wind_Dir_GEOMAR
1534567595	-0.322368	-0.0613447	0.0412352
1534567860	-0.316539	-0.0925053	0.0329022
1534568126	-0.322767	-0.0995033	0.0349077
1534568392	-0.336234	-0.0995033	0.0399075
1534568657	-0.334103	-0.0944725	0.0352207
1534568923	-0.329374	-0.0934851	0.029681
1534569189	-0.327862	-0.114259	0.021348
1534569454	-0.32979	-0.12673	0.0195277
1534569720	-0.341175	-0.124133	0.0295273
1534569986	-0.332128	-0.130083	0.0386127
1534570251	-0.328216	-0.143067	0.0469457
1534570517	-0.327901	-0.113672	0.0330252
1534570783	-0.338588	-0.0695279	0.0113595
1534571048	-0.327601	-0.0350964	0.0255374
1534571314	-0.323186	-0.011006	0.0415616
1534571580	-0.324774	-0.0525534	0.0532278
1534571845	-0.313547	-0.0782315	0.0547088
1534572111	-0.317848	-0.0704413	0.0347096
1534572377	-0.311319	-0.0693368	0.031874
1534572642	-0.31252	-0.0745302	0.0452068
1534572908	-0.306242	-0.0576555	0.0597199
1534573174	-0.316185	-0.0316884	0.0747193
1534573440	-0.320062	-0.0361529	0.0746945
1534573705	-0.32781	-0.0451735	0.07287
1534573971	-0.334901	-0.0659472	0.0695368
1534574237	-0.337403	-0.0792412	0.0638033
1534574502	-0.349162	-0.0740478	0.0521371
1534574768	-0.354994	-0.0613552	0.0372622
1534575034	-0.366204	-0.0405815	0.0189296
1534575299	-0.375824	-0.03207	0.01971
1534575565	-0.377679	-0.0294733	0.0297096
1534575831	-0.382924	0.00692798	0.0657445
1534576096	-0.380228	0.0457756	0.102379
1534576362	-0.376081	0.0431789	0.0873799
1534576628	-0.369211	0.0339752	0.0778931
1534576893	-0.370322	0.00541128	0.0845595
1534577159	-0.366869	-0.00803888	0.0860028
1534577425	-0.371977	-0.00284545	0.081003
1534577690	-0.380031	-0.0126324	0.0824129
1534577956	-0.380584	-0.0308094	0.0874127
1534578222	-0.389521	-0.0338218	0.0812892
1534578487	-0.38577	-0.0343942	0.0729562
1534578753	-0.391943	-0.0551679	0.0646232
1534579019	-0.385546	-0.063326	0.0614428
1534579284	-0.38068	-0.0269719	0.0764422
1534579550	-0.377109	-0.00889851	0.0803991
1534579816	-0.382266	-0.0166887	0.0687329
1534580081	-0.374878	-0.00870662	0.069214
1534580347	-0.388592	0.00947039	0.077547
1534580613	-0.388938	0.0422012	0.0805424
1534580878	-0.349106	0.0785552	0.082209
1534581144	-0.3161	0.0478032	0.065654
1534581410	-0.299606	0.028797	0.0586609
1534581675	-0.322066	0.0625543	0.0936595
1534581941	-0.301485	0.0725981	0.107731
1534582207	-0.296042	0.0440342	0.087732
1534582472	-0.267218	0.0542091	0.0887707
1534582738	-0.273262	0.0931598	0.105437
1534583004	-0.344769	0.116176	0.136165
1534583269	-0.305287	0.134353	0.171163
1534583535	-0.282808	0.11263	0.156546
1534583801	-0.328419	0.09644	0.146793
1534584066	-0.306148	0.11981	0.175125
1534584332	-0.264801	0.136875	0.183801
1534584598	-0.249741	0.142069	0.155468
1534584864	-0.255913	0.148665	0.130737
1534585129	-0.260996	0.156455	0.109072
1534585395	-0.243678	0.181386	0.0886281
1534585661	-0.226451	0.212547	0.0686289
1534585926	-0.210363	0.217236	0.0795197
1534586192	-0.175978	0.2136	0.0972528
1534586458	-0.172023	0.164263	0.147251
1534586723	-0.219054	0.140145	0.183673
1534586989	-0.248213	0.171305	0.19034
1534587255	-0.27863	0.195889	0.169146
1534587520	-0.258124	0.214066	0.120814
1534587786	-0.256031	0.237695	0.101642
1534588052	-0.23969	0.263662	0.0949758
1534588317	-0.206215	0.236287	0.10766
1534588583	-0.206272	0.207242	0.122803
1534588849	-0.203966	0.228016	0.139469
1534589114	-0.196451	0.245158	0.142618
1534589380	-0.204864	0.252948	0.110952
1534589646	-0.198834	0.233719	0.128158
1534589911	-0.199896	0.184381	0.199822
1534590177	-0.21635	0.167914	0.204864
1534590443	-0.220354	0.167914	0.176531
1534590708	-0.21579	0.125508	0.151064
1534590974	-0.226202	0.0806948	0.131785
1534591240	-0.239196	0.117049	0.215115
1534591505	-0.247158	0.135511	0.269737
1534591771	-0.228595	0.0991567	0.236405
1534592037	-0.236665	0.0764934	0.242614
1534592302	-0.24008	0.0713	0.299278
1534592568	-0.245533	0.0759633	0.315877
1534592834	-0.273446	0.0863501	0.309211
1534593099	-0.276519	0.118184	0.230968
1534593365	-0.267121	0.152992	0.140005
1534593631	-0.277834	0.108848	0.170004
1534593896	-0.265359	0.0829115	0.205669
1534594162	-0.272611	0.124459	0.262333
1534594428	-0.271045	0.140719	0.258137
1534594693	-0.263978	0.119946	0.164807
1534594959	-0.269193	0.114727	0.107418
1534595225	-0.278253	0.11992	0.0740863
1534595490	-0.278092	0.162147	0.0724456
1534595756	-0.281806	0.214082	0.0791119
1534596022	-0.290857	0.222508	0.108775
1534596288	-0.305104	0.222402	0.142649
1534596553	-0.312362	0.186048	0.194313
1534596819	-0.309804	0.162257	0.226751
1534597085	-0.308787	0.15966	0.226751
1534597350	-0.304786	0.16	0.205077
1534597616	-0.302745	0.162596	0.166745
1534597882	-0.296634	0.131701	0.143587
1534598147	-0.288574	0.0901532	0.125254
1534598413	-0.29058	0.0931024	0.160865
1534598679	-0.292877	0.113007	0.188061
1534598944	-0.29245	0.219472	0.149729
1534599210	-0.284158	0.257368	0.150328
1534599476	-0.282653	0.161289	0.226992
1534599741	-0.288599	0.0969737	0.252248
1534600007	-0.290755	0.0606197	0.232249
1534600273	-0.292859	0.065689	0.208624
1534600538	-0.293098	0.0864627	0.183625
1534600804	-0.289781	0.019	0.216788
1534601070	-0.287333	-0.0383282	0.24656
1534601335	-0.278929	0.0473634	0.208228
1534601601	-0.278265	0.0934633	0.189208
1534601867	-0.28261	0.0493191	0.214207
1534602132	-0.277283	0.0375181	0.240036
1534602398	-0.283779	0.0582918	0.266702
1534602664	-0.281483	0.0305839	0.253032
1534602929	-0.284858	-0.0187537	0.221366
1534603195	-0.278071	0.065164	0.173481
1534603461	-0.279823	0.158734	0.128816
1534603726	-0.283105	0.161331	0.147149
1534603992	-0.281034	0.147722	0.178595
1534604258	-0.280725	0.0905947	0.245259
1534604523	-0.279893	0.0744866	0.249978
1534604789	-0.275289	0.105647	0.183314
1534605055	-0.273876	0.065057	0.202172
1534605320	-0.272195	-0.0128444	0.265503
1534605586	-0.261999	-0.00896701	0.255068
1534605852	-0.267435	0.00851751	0.232106
1534606117	-0.265331	0.0111142	0.217107
1534606383	-0.26703	0.0285263	0.200523
1534606649	-0.269127	0.0934442	0.178857
1534606915	-0.271124	0.10576	0.181614
1534607180	-0.275666	0.0486321	0.216612
1534607446	-0.277477	0.0806641	0.20063
1534607712	-0.274878	0.166356	0.153965
1534607977	-0.27493	0.198973	0.175428
1534608243	-0.278582	0.218621	0.211822
1534608509	-0.280722	0.135526	0.223488
1534608774	-0.268766	0.0725724	0.22801
1534609040	-0.274172	0.0881527	0.204678
1534609306	-0.280568	0.0686473	0.195254
1534609571	-0.28354	-0.0040607	0.20692
1534609837	-0.280947	0.0167943	0.215633
1534610103	-0.276235	0.102486	0.2223
1534610368	-0.280352	0.129142	0.217207
1534610634	-0.279815	0.139529	0.208874
1534610900	-0.277665	0.0890132	0.221714
1534611165	-0.285299	0.0379645	0.234762
1534611431	-0.273262	-0.00877641	0.246429
1534611697	-0.277414	-0.0385133	0.255063
1534611962	-0.278574	-0.0385133	0.258396
1534612228	-0.27489	-0.0211546	0.257088
1534612494	-0.28035	0.0100059	0.252088
1534612759	-0.28571	0.0138883	0.263345
1534613025	-0.293969	0.00869486	0.280011
1534613291	-0.307053	-0.0136509	0.310831
1534613556	-0.306776	-0.0188903	0.343181
1534613822	-0.307836	0.0901717	0.379846
1534614088	-0.31086	0.146075	0.384594
1534614353	-0.316041	0.0941406	0.324597
1534614619	-0.321135	0.0571585	0.30473
1534614885	-0.32825	0.0337881	0.321396
1534615150	-0.326666	-0.00261063	0.289086
1534615416	-0.327838	-0.0441581	0.237422
1534615682	-0.339524	-0.0431702	0.254006
1534615947	-0.39774	-0.0355626	0.282848
1534616213	-0.430182	-0.00699874	0.359511
1534616479	-0.452219	0.0138638	0.410966
1534616744	-0.462283	0.0164605	0.402633
1534617010	-0.471829	0.00252087	0.401648
1534617276	-0.46426	-0.0286397	0.408314
1534617541	-0.445752	-0.0260959	0.42295
1534617807	-0.424526	-0.00791889	0.441283
1534618073	-0.404797	-0.0420854	0.415797
1534618339	-0.346869	-0.0782034	0.386687
1534618604	-0.28873	-0.0418494	0.391686
1534618870	-0.299682	-0.0239329	0.390989
1534619136	-0.316402	-0.0576902	0.374323
1534619401	-0.332587	-0.0713066	0.359938
1534619667	-0.331927	-0.0609197	0.348272
1534619933	-0.336053	-0.0724593	0.342018
1534620198	-0.331248	-0.0958298	0.338685
1534620464	-0.336161	-0.0798065	0.342375
1534620730	-0.346696	-0.0584041	0.346532
1534620995	-0.362043	-0.0895646	0.3282
1534621261	-0.351228	-0.120725	0.315984
1534621527	-0.354004	-0.151886	0.324317
1534621792	-0.333655	-0.143537	0.343215
1534622058	-0.323316	-0.0812154	0.376547
1534622324	-0.330986	-0.0764721	0.372925
1534622589	-0.318439	-0.107633	0.34626
1534622855	-0.313572	-0.128287	0.346566
1534623121	-0.323684	-0.146316	0.353142
1534623386	-0.307162	-0.104768	0.323143
1534623652	-0.312241	-0.0764375	0.299017
1534623918	-0.346359	-0.102405	0.299017
1534624183	-0.33007	-0.115239	0.296423
1534624449	-0.313012	-0.107449	0.289757
1534624715	-0.307918	-0.0981464	0.298618
1534624980	-0.309869	-0.0877595	0.318618
1534625246	-0.308065	-0.0894567	0.303716
1534625512	-0.292413	-0.0946502	0.278717
1534625777	-0.321637	-0.0872641	0.284398
1534626043	-0.328726	-0.0777896	0.289173
1534626309	-0.319307	-0.0596126	0.284173
1534626574	-0.319384	-0.0405127	0.283912
1534626840	-0.329776	-0.0197389	0.292245
1534627106	-0.32707	-0.0260375	0.303322
1534627371	-0.295947	-0.0546014	0.316654
1534627637	-0.290191	-0.0388501	0.304019
1534627903	-0.284423	-0.00768947	0.282353
1534628168	-0.283568	-0.0396734	0.271598
1534628434	-0.279349	-0.068016	0.265883
1534628700	-0.273925	-0.0420488	0.289216
1534628966	-0.27496	-0.0344671	0.308794
1534629231	-0.280923	-0.0656277	0.32046
1534629497	-0.293828	-0.0941131	0.337277
1534629763	-0.28509	-0.12008	0.358943
1534630028	-0.284987	-0.107418	0.366441
1534630294	-0.293441	-0.0788544	0.368108
1534630560	-0.291879	-0.0900939	0.396823
1534630825	-0.3007	-0.104195	0.426115
1534631091	-0.296441	-0.104195	0.432782
1534631357	-0.283001	-0.105692	0.423596
1534631622	-0.276111	-0.110885	0.375265
1534631888	-0.268862	-0.107326	0.34218
1534632154	-0.27362	-0.0943428	0.325514
1534632419	-0.302725	-0.0988813	0.311098
1534632685	-0.302226	-0.111865	0.297765
1534632951	-0.295456	-0.129357	0.277199
1534633216	-0.310442	-0.145782	0.252875
1534633482	-0.318057	-0.135395	0.187877
1534633748	-0.323199	-0.127653	0.147917
1534634013	-0.315535	-0.127653	0.181249
1534634279	-0.315872	-0.116022	0.212341
1534634545	-0.30657	-0.0900548	0.240673
1534634810	-0.331509	-0.0824021	0.243359
1534635076	-0.350051	-0.0849988	0.231693
1534635342	-0.344361	-0.102763	0.222808
1534635607	-0.350412	-0.122385	0.216186
1534635873	-0.341484	-0.101611	0.269517
1534636139	-0.33488	-0.083707	0.306641
1534636404	-0.32446	-0.0759169	0.286642
1534636670	-0.324767	-0.0767331	0.274238
1534636936	-0.335829	-0.0897167	0.272571
1534637201	-0.313665	-0.104278	0.264829
1534637467	-0.314204	-0.119858	0.253163
1534637733	-0.315745	-0.133359	0.22815
1534637998	-0.31229	-0.146343	0.199818
1534638264	-0.318789	-0.138674	0.207935
1534638530	-0.316431	-0.137211	0.212208
1534638795	-0.3161	-0.163178	0.198875
1534639061	-0.308729	-0.178271	0.200135
1534639327	-0.306432	-0.175674	0.225134
1534639592	-0.305444	-0.168606	0.24535
1534639858	-0.312601	-0.158219	0.262016
1534640124	-0.308248	-0.147833	0.256944
1534640390	-0.307034	-0.137446	0.245278
1534640655	-0.309977	-0.137036	0.203196
1534640921	-0.315509	-0.136237	0.165248
1534641187	-0.318852	-0.131043	0.156915
1534641452	-0.318277	-0.116837	0.146268
1534641718	-0.320278	-0.0856768	0.131269
1534641984	-0.330619	-0.079773	0.118971
1534642249	-0.323832	-0.0953533	0.108971
1534642515	-0.331981	-0.0880731	0.0989716
1534642781	-0.339508	-0.0724928	0.0889721
1534643046	-0.334947	-0.0689472	0.09751
1534643312	-0.334867	-0.0654141	0.106308
1534643578	-0.330615	-0.0550272	0.106308
1534643843	-0.322381	-0.0365004	0.103173
1534644109	-0.314935	-0.000146337	0.0931735
1534644375	-0.324281	0.00725804	0.101754
1534644640	-0.329416	-0.0135157	0.12842
1534644906	-0.337378	-0.0179294	0.132919
1534645172	-0.335063	-0.0153326	0.127919
1534645437	-0.322688	-0.026654	0.116964
1534645703	-0.323792	-0.0367145	0.105153
1534645969	-0.31688	-0.0159408	0.0918205
1534646234	-0.32275	-0.00752162	0.0864169
1534646500	-0.324055	-0.0308921	0.101416
1534646766	-0.329493	-0.0382903	0.100645
1534647031	-0.335905	-0.0279035	0.0823122
1534647297	-0.32032	-0.0192471	0.0750863
1534647563	-0.325063	-0.011457	0.0734197
1534647828	-0.319484	0.00526279	0.0717531
1534648094	-0.321364	0.0219264	0.0710578
1534648360	-0.328407	0.0115395	0.0877238
1534648625	-0.324375	0.00562898	0.0990543
1534648891	-0.326096	0.0134191	0.0940545
1534649157	-0.358439	0.00523019	0.100043
1534649422	-0.330273	-0.0233337	0.120042
1534649688	-0.319414	-0.042038	0.131604
1534649954	-0.317452	-0.0550216	0.13827
1534650219	-0.31974	-0.0229572	0.117401
1534650485	-0.317811	0.0177349	0.0913169
1534650751	-0.343938	0.0151381	0.0946501
1534651016	-0.318929	0.0153025	0.0958568
1534651282	-0.315922	0.0256893	0.0891904
1534651548	-0.328751	0.0308057	0.0899659
1534651814	-0.331598	0.028209	0.101632
1534652079	-0.327103	0.0287243	0.101314
1534652345	-0.328973	0.031321	0.0929815
1534652611	-0.329627	0.0339177	0.0978562
1534652876	-0.332786	0.0365144	0.106189
1534653142	-0.323346	0.0160732	0.103022
1534653408	-0.337777	-0.00377064	0.101479
1534653673	-0.33527	-0.0193509	0.108146
1534653939	-0.460982	-0.0281634	0.109227
1534654205	-0.499713	-0.0255667	0.100894
1534654470	-0.408052	-0.0259074	0.0897333
1534654736	-0.363311	-0.0285041	0.0764006
1534655002	-0.326971	-0.0153359	0.0769801
1534655267	-0.325896	0.00284108	0.0819799
1534655533	-0.348339	-0.00370695	0.0822191
1534655799	-0.346497	-0.0122525	0.0831887
1534656064	-0.334963	-0.025236	0.0898551
1534656330	-0.317711	-0.0267852	0.0903118
1534656596	-0.32283	-0.0060115	0.0786456
1534656861	-0.325033	-0.00319674	0.0900319
1534657127	-0.328096	-0.0161803	0.121697
1534657393	-0.327755	-0.0442307	0.161824
1534657658	-0.3304	-0.077988	0.205156
1534657924	-0.327112	-0.0735815	0.191845
1534658190	-0.322796	-0.0631776	0.174444
1534658455	-0.318652	-0.032017	0.164445
1534658721	-0.323851	-0.012741	0.153428
1534658987	-0.328257	-0.0205311	0.140095
1534659252	-0.315329	-0.0205561	0.135069
1534659518	-0.313811	-0.012766	0.138402
1534659784	-0.312111	-0.0121601	0.145193
1534660049	-0.314958	-0.0147569	0.153526
1534660315	-0.314596	-0.0288435	0.172183
1534660581	-0.305088	-0.0427986	0.189966
1534660846	-0.29898	-0.0376051	0.181633
1534661112	-0.301397	-0.0345268	0.176468
1534661378	-0.283178	-0.0371235	0.179801
1534661643	-0.281706	-0.0373064	0.166092
1534661909	-0.29482	-0.0347097	0.13276
1534662175	-0.296606	-0.0355306	0.12575
1534662441	-0.295178	-0.0381273	0.132416
1534662706	-0.30426	-0.0164062	0.1178
1534662972	-0.296313	0.00817033	0.101624
1534663238	-0.291968	0.0029769	0.131623
1534663503	-0.285548	-0.00345208	0.148934
1534663769	-0.282401	-0.0138389	0.125602
1534664035	-0.277092	-0.0141488	0.118079
1534664300	-0.273936	-0.00116525	0.131412
1534664566	-0.254624	-0.0189912	0.135378
1534664832	-0.244415	-0.0553452	0.133711
1534665097	-0.247293	-0.04286	0.10615
1534665363	-0.250389	-0.0195754	0.0733144
1534665629	-0.25093	-0.00399514	0.0849806
1534665894	-0.268455	0.00999363	0.0969873
1534666160	-0.255585	0.0177838	0.11032
1534666426	-0.255088	0.00492593	0.126303
1534666691	-0.249431	-0.0392182	0.146302
1534666957	-0.238116	-0.00204505	0.157439
1534667223	-0.232533	0.0914367	0.162439
1534667488	-0.233488	0.115688	0.156984
1534667754	-0.23024	0.120882	0.148651
1534668020	-0.229713	0.044857	0.140318
1534668285	-0.230012	-0.0153147	0.135683
1534668551	-0.231081	0.0106525	0.149016
1534668817	-0.234955	0.0309488	0.164775
1534669082	-0.228749	0.0413357	0.184774
1534669348	-0.230357	0.0589576	0.20756
1534669614	-0.242023	0.0823281	0.232559
1534669879	-0.254082	0.0511289	0.221284
1534670145	-0.255699	0.00179132	0.197951
1534670411	-0.26581	0.111756	0.162035
1534670676	-0.276433	0.206286	0.134052
1534670942	-0.273863	0.143965	0.160717
1534671208	-0.273946	0.0945121	0.180225
1534671473	-0.262094	0.0711416	0.185225
1534671739	-0.273635	0.0668078	0.202443
1534672005	-0.266199	0.0797914	0.230775
1534672270	-0.287172	0.0797435	0.219678
1534672536	-0.274113	0.07455	0.193012
1534672802	-0.283652	0.0433576	0.202754
1534673067	-0.308451	0.0195428	0.211085
1534673333	-0.308551	0.081864	0.176086
1534673599	-0.307136	0.110279	0.15642
1534673865	-0.310349	0.0583442	0.173086
1534674130	-0.30512	0.0114999	0.186485
1534674396	-0.29863	-0.0300476	0.196485
1534674662	-0.304069	-0.0165891	0.205345
1534674927	-0.321202	0.0223617	0.213678
1534675193	-0.315313	-0.00697587	0.232238
1534675459	-0.311011	-0.0406646	0.248743
1534675724	-0.309246	-0.00431054	0.218745
1534675990	-0.302065	0.0334102	0.185237
1534676256	-0.296341	0.0749576	0.141906
1534676521	-0.293843	0.103468	0.132805
1534676787	-0.292429	0.116451	0.164471
1534677053	-0.296921	0.0754468	0.19397
1534677318	-0.296804	0.00533551	0.222303
1534677584	-0.318772	0.00965055	0.221131
1534677850	-0.306165	0.0270741	0.215734
1534678115	-0.326271	0.0244774	0.244066
1534678381	-0.302889	0.0236689	0.270868
1534678647	-0.28944	0.0288623	0.292534
1534678912	-0.287223	0.057113	0.286717
1534679178	-0.293381	0.116837	0.243386
1534679444	-0.298224	0.110968	0.206215
1534679709	-0.293468	0.064227	0.172883
1534679975	-0.296599	0.128879	0.135504
1534680241	-0.295843	0.219314	0.0973633
1534680506	-0.296373	0.141412	0.130695
1534680772	-0.291037	0.0747047	0.158802
1534681038	-0.29809	0.053931	0.165469
1534681303	-0.272923	0.0473071	0.176676
1534681569	-0.275725	0.0628874	0.195008
1534681835	-0.290782	0.116282	0.174509
1534682100	-0.296026	0.196781	0.126178
1534682366	-0.302544	0.172526	0.101119
1534682632	-0.297388	0.117995	0.0827863
1534682897	-0.300606	0.189282	0.0822191
1534683163	-0.308368	0.251941	0.0843835
1534683429	-0.311438	0.249344	0.0977163
1534683694	-0.319156	0.208886	0.135941
1534683960	-0.314016	0.0998243	0.219271
1534684226	-0.31143	0.0677299	0.223015
1534684492	-0.310538	0.0988905	0.16135
1534684757	-0.302414	0.160887	0.126898
1534685023	-0.307143	0.233595	0.101899
1534685289	-0.326499	0.279582	0.103404
1534685554	-0.325231	0.311692	0.10266
1534685820	-0.313285	0.262355	0.0743283
1534686086	-0.298824	0.210509	0.062096
1534686351	-0.298126	0.153381	0.0837618
1534686617	-0.313272	0.139071	0.0976985
1534686883	-0.307286	0.165038	0.104365
1534687148	-0.305718	0.167086	0.128745
1534687414	-0.311198	0.159296	0.16041
1534687680	-0.33234	0.11872	0.205603
1534687945	-0.325677	0.0775401	0.244975
1534688211	-0.343297	0.0645566	0.214976
1534688477	-0.323524	0.0553175	0.197474
1534688742	-0.316426	0.0553175	0.210807
1534689008	-0.321686	0.0540667	0.212098
1534689274	-0.358164	0.05147	0.200432
1534689539	-0.311838	0.0523787	0.171892
1534689805	-0.308538	0.0549754	0.135227
1534690071	-0.30973	0.0124806	0.152102
1534690336	-0.31199	-0.0315853	0.176793
1534690602	-0.31648	0.00476876	0.196792
1534690868	-0.317896	0.0206119	0.201079
1534691133	-0.318249	-0.0235323	0.159414
1534691399	-0.317509	-0.0153175	0.150607
1534691665	-0.313367	0.0573905	0.182272
1534691930	-0.316689	0.0518237	0.189354
1534692196	-0.327195	0.00248615	0.182687
1534692462	-0.331878	0.0268371	0.224706
1534692727	-0.321547	0.0641932	0.27544
1534692993	-0.324612	0.0460162	0.293773
1534693259	-0.330498	0.0347317	0.301415
1534693524	-0.334823	0.0477153	0.271416
1534693790	-0.336219	0.0380972	0.263521
1534694056	-0.335831	-0.0034502	0.286854
1534694321	-0.33342	-0.0339506	0.27271
1534694587	-0.334172	-0.057321	0.234378
1534694853	-0.334317	-0.0224501	0.216071
1534695118	-0.328952	0.0268875	0.202738
1534695384	-0.328977	0.0710612	0.225862
1534695650	-0.323032	0.0879271	0.240753
1534695916	-0.317859	-0.0133448	0.219087
1534696181	-0.316494	-0.0780236	0.205673
1534696447	-0.320978	-0.0832171	0.205673
1534696713	-0.329111	-0.0884105	0.216199
1534696978	-0.316747	-0.0936039	0.234532
1534697244	-0.321674	-0.0868407	0.238795
1534697510	-0.338298	-0.0764538	0.238795
1534697775	-0.34289	-0.0411202	0.251604
1534698041	-0.339378	-0.013163	0.264424
1534698307	-0.340865	-0.03134	0.274423
1534698572	-0.355687	-0.0395979	0.282687
1534698838	-0.345529	-0.029211	0.287686
1534699104	-0.349391	-0.0188242	0.288182
1534699369	-0.358643	-0.00843732	0.284849
1534699635	-0.349798	-0.00376701	0.232596
1534699901	-0.329108	-0.00117029	0.162599
1534700166	-0.331867	-0.0322773	0.174492
1534700432	-0.338288	-0.0591578	0.192624
1534700698	-0.324185	-0.0357873	0.20929
1534700963	-0.331078	-0.0319642	0.256275
1534701229	-0.338637	-0.070915	0.369604
1534701495	-0.342425	-0.0743239	0.427172
1534701760	-0.349528	-0.0431633	0.430505
1534702026	-0.330749	-0.0374583	0.435005
1534702292	-0.326408	-0.0426517	0.440005
1534702557	-0.305546	-0.0408847	0.471809
1534702823	-0.296091	-0.0405412	0.50189
1534703089	-0.297075	-0.0639116	0.480225
1534703354	-0.304908	-0.0887365	0.467893
1534703620	-0.332255	-0.1173	0.47956
1534703886	-0.339064	-0.12497	0.476238
1534704151	-0.321685	-0.109389	0.456238
1534704417	-0.318794	-0.088616	0.401799
1534704683	-0.318819	-0.0652456	0.330136
1534704948	-0.342343	-0.0820669	0.257039
1534705214	-0.329579	-0.103367	0.188847
1534705480	-0.341348	-0.0877863	0.21218
1534705745	-0.334108	-0.0734859	0.232637
1534706011	-0.326288	-0.063099	0.244303
1534706277	-0.329875	-0.0766906	0.239114
1534706542	-0.312156	-0.120835	0.212449
1534706808	-0.30969	-0.138679	0.200552
1534707074	-0.29241	-0.141276	0.197219
1534707340	-0.302231	-0.13529	0.192509
1534707605	-0.293397	-0.127348	0.187379
1534707871	-0.28498	-0.111768	0.175713
1534708137	-0.293579	-0.0906605	0.17185
1534708402	-0.296165	-0.0491131	0.196849
1534708668	-0.307844	-0.0328752	0.21711
1534708934	-0.332927	-0.053649	0.230443
1534709199	-0.318299	-0.0557452	0.217803
1534709465	-0.286242	-0.0453583	0.187804
1534709731	-0.278569	-0.0534966	0.1763
1534709996	-0.277712	-0.0664802	0.169634
1534710262	-0.308782	-0.0692228	0.1794
1534710528	-0.321593	-0.0667	0.187308
1534710793	-0.324546	-0.0407328	0.185642
1534711059	-0.333236	-0.0263733	0.187079
1534711325	-0.303077	-0.0315667	0.193745
1534711590	-0.310362	-0.0367602	0.184382
1534711856	-0.317258	-0.0419536	0.162716
1534712122	-0.329422	-0.0432049	0.144845
1534712387	-0.325539	-0.0432049	0.128179
1534712653	-0.323721	-0.0530967	0.108339
1534712919	-0.32422	-0.0612147	0.0893107
1534713184	-0.345148	-0.0560213	0.0759779
1534713450	-0.329367	-0.0517079	0.0649044
1534713716	-0.301779	-0.0491112	0.058238
1534713981	-0.294919	-0.0492783	0.0586671
1534714247	-0.291986	-0.051875	0.0653335
1534714513	-0.287676	-0.0356336	0.0707908
1534714778	-0.282564	-0.0122631	0.0757906
1534715044	-0.284032	0.00633589	0.0807904
1534715310	-0.284942	0.0236403	0.0854169
1534715575	-0.298197	0.0340271	0.0870835
1534715841	-0.293746	0.0412429	0.0912941
1534716107	-0.277644	0.0412429	0.101294
1534716372	-0.284582	0.0658415	0.102984
1534716638	-0.290893	0.115179	0.0963176
1534716904	-0.316223	0.10523	0.103488
1534717169	-0.343925	0.0688764	0.116821
1534717435	-0.348195	0.0325224	0.133104
1534717701	-0.339327	0.0010552	0.150554
1534717967	-0.338632	0.0270224	0.177219
1534718232	-0.339933	0.049462	0.208866
1534718498	-0.34591	0.0624455	0.253864
1534718764	-0.342395	0.047659	0.265541
1534719029	-0.33386	0.000918083	0.238875
1534719295	-0.32731	-0.0133463	0.261576
1534719561	-0.330713	-0.0107496	0.309908
1534719826	-0.346596	0.00290301	0.30573
1534720092	-0.335435	0.0169707	0.292995
1534720358	-0.340096	-0.0012063	0.292995
1534720623	-0.343181	-0.0175286	0.285456
1534720889	-0.35064	-0.0279154	0.25379
1534721155	-0.339808	-0.0248607	0.243692
1534721420	-0.327525	-0.00408698	0.262025
1534721686	-0.34636	0.0215528	0.248085
1534721952	-0.335299	0.0501167	0.214753
1534722217	-0.330472	0.0723088	0.204595
1534722483	-0.33659	0.0924135	0.199614
1534722749	-0.327071	0.0534628	0.196281
1534723014	-0.333338	0.0251316	0.195333
1534723280	-0.322907	0.0381152	0.203666
1534723546	-0.311911	0.0459344	0.209347
1534723811	-0.306039	0.0459344	0.211014
1534724077	-0.297249	0.0459344	0.222531
1534724343	-0.28853	0.0459344	0.240863
1534724608	-0.271595	0.0398245	0.236975
1534724874	-0.26199	0.0320343	0.226975
1534725140	-0.271327	0.00901295	0.231639
1534725405	-0.268594	-0.0161323	0.232936
1534725671	-0.288496	-0.0498896	0.21627
1534725937	-0.292699	-0.0609525	0.205673
1534726202	-0.283901	-0.0323886	0.205673
1534726468	-0.285376	-0.0139572	0.207531
1534726734	-0.281579	-0.00357031	0.210865
1534726999	-0.297814	0.00486717	0.180417
1534727265	-0.307138	0.0126573	0.138752
1534727531	-0.297967	0.0498628	0.160017
1534727796	-0.297674	0.0841797	0.185931
1534728062	-0.302288	0.0893731	0.217597
1534728328	-0.302543	0.0851248	0.232185
1534728593	-0.305896	0.0617543	0.212185
1534728859	-0.316117	0.0424646	0.19044
1534729125	-0.32124	0.0268843	0.167108
1534729391	-0.327549	0.0243388	0.166483
1534729656	-0.332045	0.0269356	0.174816
1534729922	-0.330364	0.0200762	0.187701
1534730188	-0.338115	0.0133628	0.199478
1534730453	-0.348992	0.0159595	0.197812
1534730719	-0.358517	0.016243	0.189217
1534730985	-0.369095	0.0110496	0.164218
1534731250	-0.368263	0.0185858	0.14167
1534731516	-0.367632	0.0393595	0.121671
1534731782	-0.396544	0.0494841	0.121037
1534732047	-0.414615	0.0546776	0.12937
1534732313	-0.417924	0.0302733	0.145009
1534732579	-0.425883	0.00607551	0.160157
1534732844	-0.433358	0.0398328	0.155157
1534733110	-0.421632	0.0612815	0.151913
