1.53118e+09	-0.0571371	-0.00780345	-0.0968151	0.199008
1.53118e+09	-0.0579257	-0.0101944	-0.10978	0.191912
1.53118e+09	-0.0589684	-0.0245999	-0.120378	0.184131
1.53118e+09	-0.0610714	-0.00808428	-0.121098	0.173487
1.53118e+09	-0.0622599	-0.0115375	-0.126273	0.171073
1.53118e+09	-0.061997	-0.01278	-0.138518	0.181716
1.53118e+09	-0.0629535	0.000203658	-0.138651	0.188245
1.53118e+09	-0.0647937	-0.020709	-0.130008	0.191793
1.53118e+09	-0.0666338	-0.0222585	-0.131109	0.184369
1.53118e+09	-0.0684739	-0.0329289	-0.135071	0.173726
1.53118e+09	-0.0705681	-0.0391736	-0.13938	0.166511
1.53118e+09	-0.0722094	-0.0450757	-0.144219	0.159415
1.53118e+09	-0.0714208	-0.0553755	-0.151782	0.15232
1.53118e+09	-0.0713744	-0.0615552	-0.163158	0.145224
1.53118e+09	-0.0726888	-0.066911	-0.181525	0.138129
1.53119e+09	-0.0741468	-0.0489326	-0.188089	0.136847
1.53119e+09	-0.075724	-0.0506891	-0.184848	0.140395
1.53119e+09	-0.0774957	-0.0481986	-0.17122	0.125577
1.53119e+09	-0.0793358	-0.0753695	-0.153934	0.10429
1.53119e+09	-0.0797047	-0.0772985	-0.15042	0.0863127
1.53119e+09	-0.0801996	-0.0778808	-0.149398	0.0699154
1.53119e+09	-0.0823026	-0.0818395	-0.158761	0.0628198
1.53119e+09	-0.0839019	-0.0815316	-0.16801	0.0511923
1.53119e+09	-0.0844276	-0.0875113	-0.177013	0.0299055
1.53119e+09	-0.0848186	-0.083148	-0.18657	0.0195309
1.53119e+09	-0.0850815	-0.0607058	-0.196654	0.0195309
1.53119e+09	-0.0860866	-0.0489035	-0.19606	0.00700887
1.53119e+09	-0.087401	-0.0546872	-0.191018	-0.0107301
1.53119e+09	-0.0889518	-0.0362208	-0.190186	-0.00613829
1.53119e+09	-0.0904561	-0.034426	-0.187728	-0.00265107
1.53119e+09	-0.0912448	-0.0290758	-0.16468	-0.0345813
1.53119e+09	-0.092409	-0.0165899	-0.146879	-0.0624565
1.53119e+09	-0.094512	-0.00333748	-0.142198	-0.0801955
1.53119e+09	-0.096615	-0.00979409	-0.142519	-0.0928361
1.53119e+09	-0.098718	-0.0187561	-0.148281	-0.0999317
1.53119e+09	-0.100644	-0.00858642	-0.134432	-0.111798
1.53119e+09	-0.102484	0.00643575	-0.111023	-0.125989
1.53119e+09	-0.103642	0.0113062	-0.111617	-0.115613
1.53119e+09	-0.104786	0.0248527	-0.114391	-0.10351
1.53119e+09	-0.107415	0.0123331	-0.0924232	-0.124797
1.53119e+09	-0.110176	0.0192593	-0.0765389	-0.138033
1.53119e+09	-0.113331	0.00830742	-0.0786997	-0.127389
1.53119e+09	-0.115783	0.00990423	-0.087758	-0.112005
1.53119e+09	-0.11736	0.0150007	-0.105404	-0.0907184
1.53119e+09	-0.118769	0.00914755	-0.125351	-0.0762294
1.53119e+09	-0.120084	-0.00339292	-0.146599	-0.065586
1.53119e+09	-0.120742	-0.0158328	-0.151967	-0.0667493
1.53119e+09	-0.121188	-0.0261647	-0.154382	-0.0705658
1.53119e+09	-0.118559	-0.0597269	-0.166627	-0.084757
1.53119e+09	-0.116275	-0.0985197	-0.178478	-0.0997235
1.53119e+09	-0.115224	-0.112294	-0.188922	-0.117463
1.53119e+09	-0.113631	-0.0790379	-0.191802	-0.138124
1.53119e+09	-0.111265	-0.0543278	-0.183879	-0.162958
1.5312e+09	-0.109217	-0.0541964	-0.176828	-0.170619
1.5312e+09	-0.107377	-0.0488711	-0.170345	-0.167071
1.5312e+09	-0.105327	-0.0438522	-0.161275	-0.169188
1.5312e+09	-0.103224	-0.0548894	-0.151552	-0.172736
1.5312e+09	-0.103207	-0.0263606	-0.150042	-0.172766
1.5312e+09	-0.103109	0.00568097	-0.146404	-0.176046
1.5312e+09	-0.102584	0.000496867	-0.133079	-0.193785
1.5312e+09	-0.102058	0.0411423	-0.125611	-0.211524
1.5312e+09	-0.101532	0.0740629	-0.127771	-0.229263
1.5312e+09	-0.102058	0.0688282	-0.143516	-0.234837
1.5312e+09	-0.103372	0.0445626	-0.169445	-0.231289
1.5312e+09	-0.104687	0.0169102	-0.185735	-0.225028
1.5312e+09	-0.106001	0.0150049	-0.19906	-0.217933
1.5312e+09	-0.106056	0.00813749	-0.20721	-0.204039
1.5312e+09	-0.105857	0.0132568	-0.214588	-0.194143
